'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:51.508',-0.042,-0.022,-0.010,0.039,0.030,-0.020
'0:51.510',-0.071,-0.012,-0.017,0.044,0.046,-0.007
'0:51.512',-0.074,0.001,-0.028,0.051,0.065,0.004
'0:51.514',-0.068,0.006,-0.031,0.060,0.075,0.008
'0:51.516',-0.086,0.007,-0.029,0.067,0.074,0.011
'0:51.518',-0.092,0.011,-0.018,0.063,0.063,0.015
'0:51.520',-0.080,0.015,-0.010,0.053,0.053,0.017
'0:51.522',-0.091,0.016,-0.017,0.047,0.050,0.013
'0:51.524',-0.074,0.012,-0.036,0.045,0.046,0.008
'0:51.526',-0.077,0.006,-0.045,0.037,0.037,0.005
'0:51.528',-0.078,0.005,-0.037,0.029,0.032,0.008
'0:51.530',-0.070,0.010,-0.026,0.025,0.037,0.014
'0:51.532',-0.069,0.017,-0.022,0.026,0.045,0.018
'0:51.534',-0.059,0.020,-0.021,0.033,0.052,0.019
'0:51.536',-0.033,0.022,-0.011,0.043,0.058,0.023
'0:51.538',-0.001,0.028,0.019,0.048,0.062,0.034
'0:51.540',-0.007,0.042,0.063,0.031,0.053,0.049
'0:51.542',-0.046,0.052,0.091,0.004,0.031,0.053
'0:51.544',-0.036,0.048,0.077,-0.005,0.014,0.043
'0:51.546',-0.013,0.033,0.031,0.012,0.011,0.027
'0:51.548',-0.025,0.022,-0.004,0.026,0.015,0.021
'0:51.550',-0.021,0.022,-0.007,0.019,0.011,0.025
'0:51.552',-0.025,0.028,0.006,0.004,0.001,0.031
'0:51.554',-0.042,0.033,0.012,-0.005,-0.010,0.033
'0:51.556',-0.057,0.033,0.014,-0.013,-0.015,0.033
'0:51.558',-0.067,0.029,0.019,-0.027,-0.019,0.026
'0:51.560',-0.077,0.020,0.024,-0.043,-0.027,0.015
'0:51.562',-0.054,0.004,0.019,-0.050,-0.039,-0.003
'0:51.564',-0.069,-0.011,-0.002,-0.049,-0.044,-0.018
'0:51.566',-0.106,-0.026,-0.028,-0.041,-0.041,-0.030
'0:51.568',-0.095,-0.037,-0.050,-0.033,-0.036,-0.040
'0:51.570',-0.098,-0.046,-0.063,-0.028,-0.039,-0.051
'0:51.572',-0.093,-0.054,-0.068,-0.030,-0.050,-0.059
'0:51.574',-0.087,-0.060,-0.060,-0.034,-0.058,-0.062
'0:51.576',-0.098,-0.060,-0.041,-0.034,-0.057,-0.056
'0:51.578',-0.096,-0.051,-0.015,-0.027,-0.049,-0.043
'0:51.580',-0.076,-0.037,0.006,-0.025,-0.043,-0.032
'0:51.582',-0.068,-0.029,0.011,-0.026,-0.045,-0.030
'0:51.584',-0.054,-0.030,0.008,-0.032,-0.050,-0.031
'0:51.586',-0.045,-0.029,0.005,-0.037,-0.053,-0.031
'0:51.588',-0.036,-0.029,0.008,-0.036,-0.056,-0.029
'0:51.590',-0.024,-0.029,0.014,-0.031,-0.057,-0.031
'0:51.592',-0.041,-0.033,0.023,-0.025,-0.057,-0.034
'0:51.594',-0.052,-0.036,0.029,-0.020,-0.051,-0.036
'0:51.596',-0.062,-0.036,0.026,-0.015,-0.044,-0.033
'0:51.598',-0.033,-0.029,0.015,-0.015,-0.044,-0.028
'0:51.600',-0.068,-0.025,0.011,-0.024,-0.057,-0.026
'0:51.602',-0.097,-0.029,0.011,-0.043,-0.077,-0.041
'0:51.604',-0.086,-0.051,-0.005,-0.056,-0.088,-0.066
'0:51.606',-0.099,-0.079,-0.040,-0.055,-0.083,-0.087
'0:51.608',-0.116,-0.095,-0.068,-0.048,-0.073,-0.096
'0:51.610',-0.110,-0.097,-0.072,-0.046,-0.073,-0.096
'0:51.612',-0.087,-0.095,-0.062,-0.048,-0.081,-0.095
'0:51.614',-0.082,-0.092,-0.040,-0.056,-0.094,-0.090
'0:51.616',-0.140,-0.087,-0.011,-0.068,-0.104,-0.081
'0:51.618',-0.167,-0.080,-0.001,-0.071,-0.102,-0.076
'0:51.620',-0.128,-0.077,-0.031,-0.054,-0.089,-0.078
'0:51.622',-0.128,-0.081,-0.081,-0.026,-0.077,-0.085
'0:51.624',-0.121,-0.087,-0.110,-0.015,-0.077,-0.092
'0:51.626',-0.142,-0.094,-0.105,-0.034,-0.090,-0.098
'0:51.628',-0.121,-0.098,-0.086,-0.060,-0.102,-0.098
'0:51.630',-0.150,-0.097,-0.072,-0.067,-0.103,-0.095
'0:51.632',-0.169,-0.092,-0.066,-0.055,-0.090,-0.089
'0:51.634',-0.162,-0.086,-0.066,-0.043,-0.075,-0.083
'0:51.636',-0.116,-0.083,-0.069,-0.040,-0.065,-0.080
'0:51.638',-0.118,-0.081,-0.065,-0.041,-0.063,-0.077
'0:51.640',-0.111,-0.077,-0.053,-0.048,-0.074,-0.075
'0:51.642',-0.121,-0.076,-0.042,-0.057,-0.087,-0.075
'0:51.644',-0.127,-0.078,-0.040,-0.056,-0.092,-0.079
'0:51.646',-0.117,-0.081,-0.048,-0.045,-0.086,-0.084
'0:51.648',-0.092,-0.084,-0.056,-0.031,-0.076,-0.084
'0:51.650',-0.098,-0.079,-0.052,-0.026,-0.067,-0.072
'0:51.652',-0.113,-0.062,-0.034,-0.022,-0.058,-0.052
'0:51.654',-0.110,-0.044,-0.020,-0.011,-0.048,-0.038
'0:51.656',-0.100,-0.036,-0.024,0.002,-0.042,-0.034
'0:51.658',-0.091,-0.035,-0.033,0.001,-0.049,-0.036
'0:51.660',-0.113,-0.037,-0.029,-0.019,-0.065,-0.038
'0:51.662',-0.102,-0.039,-0.023,-0.037,-0.079,-0.041
'0:51.664',-0.095,-0.046,-0.029,-0.035,-0.085,-0.047
'0:51.666',-0.101,-0.052,-0.041,-0.023,-0.085,-0.053
'0:51.668',-0.099,-0.054,-0.046,-0.018,-0.084,-0.052
'0:51.670',-0.087,-0.047,-0.036,-0.024,-0.086,-0.044
'0:51.672',-0.078,-0.037,-0.016,-0.033,-0.087,-0.035
'0:51.674',-0.119,-0.033,0.002,-0.037,-0.087,-0.034
'0:51.676',-0.108,-0.037,-0.002,-0.037,-0.084,-0.039
'0:51.678',-0.117,-0.048,-0.029,-0.034,-0.077,-0.051
'0:51.680',-0.106,-0.056,-0.052,-0.030,-0.072,-0.058
'0:51.682',-0.107,-0.056,-0.058,-0.032,-0.075,-0.059
'0:51.684',-0.102,-0.054,-0.055,-0.044,-0.084,-0.054
'0:51.686',-0.096,-0.052,-0.052,-0.060,-0.096,-0.050
'0:51.688',-0.129,-0.053,-0.041,-0.068,-0.102,-0.050
'0:51.690',-0.136,-0.054,-0.029,-0.061,-0.101,-0.054
'0:51.692',-0.121,-0.054,-0.029,-0.051,-0.096,-0.056
'0:51.694',-0.091,-0.052,-0.040,-0.047,-0.093,-0.052
'0:51.696',-0.096,-0.046,-0.041,-0.047,-0.092,-0.043
'0:51.698',-0.107,-0.036,-0.029,-0.049,-0.089,-0.034
'0:51.700',-0.110,-0.033,-0.017,-0.055,-0.084,-0.036
'0:51.702',-0.116,-0.039,-0.021,-0.057,-0.072,-0.046
'0:51.704',-0.110,-0.053,-0.040,-0.043,-0.054,-0.061
'0:51.706',-0.119,-0.064,-0.054,-0.016,-0.036,-0.067
'0:51.708',-0.100,-0.065,-0.056,0.004,-0.026,-0.063
'0:51.710',-0.075,-0.058,-0.049,0.002,-0.027,-0.054
'0:51.712',-0.049,-0.050,-0.028,-0.010,-0.035,-0.044
'0:51.714',-0.068,-0.039,0.012,-0.017,-0.040,-0.031
'0:51.716',-0.066,-0.024,0.053,-0.011,-0.037,-0.016
'0:51.718',-0.079,-0.012,0.068,0.006,-0.026,-0.008
'0:51.720',-0.044,-0.009,0.047,0.017,-0.015,-0.011
'0:51.722',-0.025,-0.015,0.016,0.011,-0.018,-0.020
'0:51.724',-0.035,-0.024,0.006,-0.012,-0.036,-0.029
'0:51.726',-0.066,-0.030,0.017,-0.029,-0.056,-0.032
'0:51.728',-0.052,-0.031,0.021,-0.024,-0.060,-0.030
'0:51.730',-0.075,-0.028,0.005,-0.004,-0.050,-0.025
'0:51.732',-0.079,-0.023,-0.015,0.013,-0.042,-0.021
'0:51.734',-0.072,-0.018,-0.012,0.020,-0.042,-0.015
'0:51.736',-0.090,-0.011,0.007,0.016,-0.047,-0.011
'0:51.738',-0.092,-0.012,0.016,0.014,-0.053,-0.019
'0:51.740',-0.096,-0.028,0.001,0.022,-0.056,-0.039
'0:51.742',-0.113,-0.052,-0.028,0.036,-0.054,-0.060
'0:51.744',-0.111,-0.067,-0.046,0.043,-0.052,-0.068
'0:51.746',-0.100,-0.068,-0.050,0.033,-0.058,-0.065
'0:51.748',-0.084,-0.062,-0.046,0.006,-0.071,-0.056
'0:51.750',-0.100,-0.052,-0.042,-0.021,-0.076,-0.046
'0:51.752',-0.108,-0.043,-0.032,-0.027,-0.067,-0.036
'0:51.754',-0.097,-0.035,-0.014,-0.008,-0.047,-0.033
'0:51.756',-0.086,-0.033,0.003,0.016,-0.034,-0.035
'0:51.758',-0.087,-0.037,0.011,0.021,-0.032,-0.041
'0:51.760',-0.081,-0.043,0.005,0.018,-0.032,-0.044
'0:51.762',-0.070,-0.044,-0.011,0.019,-0.030,-0.040
'0:51.764',-0.057,-0.036,-0.018,0.020,-0.032,-0.031
'0:51.766',-0.046,-0.026,-0.003,0.008,-0.042,-0.023
'0:51.768',-0.054,-0.021,0.019,-0.007,-0.051,-0.021
'0:51.770',-0.042,-0.021,0.034,-0.012,-0.050,-0.021
'0:51.772',-0.026,-0.020,0.042,-0.002,-0.036,-0.021
'0:51.774',-0.037,-0.020,0.054,0.013,-0.015,-0.020
'0:51.776',-0.035,-0.016,0.066,0.023,0.005,-0.015
'0:51.778',0.001,-0.010,0.068,0.012,0.005,-0.006
'0:51.780',-0.004,-0.004,0.060,-0.023,-0.027,-0.003
'0:51.782',-0.016,-0.006,0.056,-0.072,-0.080,-0.010
'0:51.784',0.008,-0.014,0.061,-0.110,-0.119,-0.016
'0:51.786',0.006,-0.012,0.075,-0.119,-0.119,-0.006
'0:51.788',-0.022,0.006,0.089,-0.103,-0.079,0.019
'0:51.790',-0.052,0.031,0.089,-0.065,-0.016,0.039
'0:51.792',-0.083,0.039,0.058,-0.007,0.053,0.034
'0:51.794',-0.078,0.021,0.007,0.065,0.113,0.006
'0:51.796',-0.073,-0.011,-0.038,0.121,0.151,-0.026
'0:51.798',-0.101,-0.039,-0.055,0.142,0.149,-0.051
'0:51.800',-0.117,-0.057,-0.053,0.118,0.109,-0.064
'0:51.802',-0.110,-0.066,-0.046,0.069,0.051,-0.070
'0:51.804',-0.139,-0.069,-0.042,0.015,-0.005,-0.071
'0:51.806',-0.126,-0.069,-0.036,-0.026,-0.042,-0.068
'0:51.808',-0.124,-0.067,-0.024,-0.046,-0.054,-0.063
'0:51.810',-0.115,-0.060,-0.017,-0.049,-0.046,-0.056
'0:51.812',-0.083,-0.054,-0.019,-0.044,-0.033,-0.050
'0:51.814',-0.098,-0.047,-0.022,-0.041,-0.027,-0.045
'0:51.816',-0.101,-0.043,-0.020,-0.037,-0.026,-0.043
'0:51.818',-0.078,-0.042,-0.015,-0.030,-0.025,-0.042
'0:51.820',-0.070,-0.041,-0.012,-0.021,-0.020,-0.039
'0:51.822',-0.078,-0.035,-0.006,-0.021,-0.012,-0.028
'0:51.824',-0.078,-0.020,0.006,-0.031,-0.012,-0.015
'0:51.826',-0.079,-0.010,0.016,-0.045,-0.020,-0.008
'0:51.828',-0.063,-0.007,0.017,-0.051,-0.025,-0.007
'0:51.830',-0.055,-0.009,0.016,-0.046,-0.021,-0.008
'0:51.832',-0.059,-0.008,0.016,-0.034,-0.012,-0.003
'0:51.834',-0.046,-0.001,0.021,-0.020,-0.006,0.006
'0:51.836',-0.041,0.010,0.031,-0.011,-0.001,0.015
'0:51.838',-0.054,0.019,0.040,-0.010,0.004,0.021
'0:51.840',-0.061,0.022,0.041,-0.011,0.008,0.023
'0:51.842',-0.047,0.021,0.034,-0.006,0.010,0.019
'0:51.844',-0.071,0.016,0.026,0.004,0.011,0.014
'0:51.846',-0.073,0.012,0.021,0.011,0.012,0.009
'0:51.848',-0.079,0.007,0.012,0.014,0.011,0.002
'0:51.850',-0.089,0.000,-0.006,0.012,0.010,-0.002
'0:51.852',-0.095,-0.005,-0.023,0.004,0.006,-0.004
'0:51.854',-0.101,-0.008,-0.029,-0.005,0.001,-0.008
'0:51.856',-0.113,-0.013,-0.027,-0.008,-0.001,-0.012
'0:51.858',-0.105,-0.014,-0.024,-0.002,0.005,-0.010
'0:51.860',-0.110,-0.007,-0.024,0.006,0.015,-0.004
'0:51.862',-0.119,-0.002,-0.021,0.010,0.021,-0.003
'0:51.864',-0.110,-0.004,-0.021,0.007,0.017,-0.010
'0:51.866',-0.102,-0.014,-0.021,0.003,0.009,-0.020
'0:51.868',-0.114,-0.022,-0.024,0.005,0.007,-0.025
'0:51.870',-0.102,-0.022,-0.026,0.010,0.015,-0.020
'0:51.872',-0.104,-0.016,-0.027,0.011,0.024,-0.010
'0:51.874',-0.102,-0.006,-0.026,-0.001,0.025,-0.002
'0:51.876',-0.111,-0.003,-0.019,-0.011,0.017,-0.003
'0:51.878',-0.107,-0.006,-0.016,-0.010,0.015,-0.005
'0:51.880',-0.093,-0.004,-0.016,-0.002,0.017,-0.002
'0:51.882',-0.142,0.001,-0.019,-0.003,0.022,0.003
'0:51.884',-0.124,0.001,-0.026,-0.008,0.026,-0.003
'0:51.886',-0.127,-0.008,-0.040,-0.004,0.027,-0.018
'0:51.888',-0.137,-0.025,-0.059,0.004,0.026,-0.033
'0:51.890',-0.130,-0.035,-0.068,0.009,0.021,-0.038
'0:51.892',-0.140,-0.037,-0.066,0.015,0.023,-0.035
'0:51.894',-0.138,-0.033,-0.059,0.022,0.031,-0.028
'0:51.896',-0.128,-0.023,-0.048,0.022,0.037,-0.018
'0:51.898',-0.148,-0.015,-0.037,0.006,0.028,-0.013
'0:51.900',-0.151,-0.014,-0.035,-0.015,0.010,-0.016
'0:51.902',-0.112,-0.020,-0.040,-0.023,-0.002,-0.025
'0:51.904',-0.129,-0.028,-0.045,-0.019,-0.003,-0.033
'0:51.906',-0.146,-0.034,-0.046,-0.014,0.000,-0.035
'0:51.908',-0.107,-0.036,-0.051,-0.012,0.004,-0.036
'0:51.910',-0.089,-0.035,-0.055,-0.007,0.011,-0.029
'0:51.912',-0.079,-0.022,-0.037,0.000,0.020,-0.013
'0:51.914',-0.093,-0.003,0.005,0.008,0.025,0.005
'0:51.916',-0.092,0.012,0.040,0.020,0.025,0.015
'0:51.918',-0.054,0.018,0.043,0.032,0.028,0.017
'0:51.920',-0.040,0.020,0.033,0.028,0.032,0.021
'0:51.922',-0.051,0.026,0.038,0.012,0.031,0.028
'0:51.924',-0.062,0.030,0.056,0.003,0.031,0.032
'0:51.926',-0.034,0.032,0.058,0.008,0.040,0.033
'0:51.928',-0.081,0.036,0.033,0.015,0.054,0.037
'0:51.930',-0.075,0.042,0.001,0.018,0.067,0.044
'0:51.932',-0.085,0.048,-0.014,0.022,0.070,0.050
'0:51.934',-0.105,0.050,-0.011,0.026,0.061,0.048
'0:51.936',-0.104,0.044,-0.005,0.024,0.045,0.037
'0:51.938',-0.141,0.027,-0.014,0.020,0.029,0.015
'0:51.940',-0.134,0.004,-0.039,0.018,0.017,-0.007
'0:51.942',-0.141,-0.013,-0.055,0.018,0.012,-0.018
'0:51.944',-0.138,-0.019,-0.053,0.026,0.015,-0.021
'0:51.946',-0.137,-0.021,-0.050,0.037,0.017,-0.024
'0:51.948',-0.125,-0.026,-0.052,0.037,0.015,-0.028
'0:51.950',-0.133,-0.031,-0.053,0.031,0.013,-0.031
'0:51.952',-0.153,-0.031,-0.043,0.025,0.015,-0.029
'0:51.954',-0.146,-0.027,-0.033,0.016,0.015,-0.022
'0:51.956',-0.102,-0.020,-0.035,0.004,0.007,-0.018
'0:51.958',-0.124,-0.019,-0.042,-0.006,-0.005,-0.019
'0:51.960',-0.142,-0.023,-0.039,-0.008,-0.017,-0.027
'0:51.962',-0.156,-0.033,-0.030,0.000,-0.025,-0.039
'0:51.964',-0.128,-0.044,-0.036,0.006,-0.028,-0.050
'0:51.966',-0.146,-0.053,-0.053,-0.003,-0.031,-0.056
'0:51.968',-0.198,-0.056,-0.069,-0.024,-0.039,-0.057
'0:51.970',-0.163,-0.059,-0.085,-0.045,-0.047,-0.060
'0:51.972',-0.144,-0.062,-0.104,-0.054,-0.051,-0.062
'0:51.974',-0.137,-0.060,-0.100,-0.058,-0.050,-0.052
'0:51.976',-0.146,-0.046,-0.065,-0.059,-0.046,-0.037
'0:51.978',-0.151,-0.030,-0.028,-0.054,-0.043,-0.025
'0:51.980',-0.138,-0.023,-0.010,-0.050,-0.044,-0.024
'0:51.982',-0.141,-0.026,-0.013,-0.056,-0.047,-0.029
'0:51.984',-0.148,-0.035,-0.029,-0.067,-0.050,-0.039
'0:51.986',-0.136,-0.045,-0.049,-0.075,-0.049,-0.049
'0:51.988',-0.104,-0.052,-0.066,-0.071,-0.044,-0.052
'0:51.990',-0.129,-0.050,-0.068,-0.058,-0.040,-0.046
'0:51.992',-0.149,-0.042,-0.056,-0.047,-0.040,-0.038
'0:51.994',-0.150,-0.036,-0.042,-0.042,-0.042,-0.033
'0:51.996',-0.184,-0.036,-0.040,-0.037,-0.045,-0.039
'0:51.998',-0.192,-0.047,-0.055,-0.030,-0.045,-0.055
'0:52.000',-0.198,-0.068,-0.085,-0.021,-0.046,-0.079
'0:52.002',-0.192,-0.089,-0.117,-0.018,-0.045,-0.098
'0:52.004',-0.190,-0.101,-0.138,-0.020,-0.042,-0.101
'0:52.006',-0.185,-0.099,-0.138,-0.032,-0.049,-0.095
'0:52.008',-0.198,-0.092,-0.121,-0.046,-0.062,-0.091
'0:52.010',-0.219,-0.092,-0.101,-0.047,-0.068,-0.094
'0:52.012',-0.196,-0.094,-0.091,-0.032,-0.054,-0.091
'0:52.014',-0.177,-0.085,-0.092,-0.016,-0.034,-0.076
'0:52.016',-0.166,-0.063,-0.086,-0.010,-0.023,-0.054
'0:52.018',-0.140,-0.043,-0.067,-0.013,-0.023,-0.041
'0:52.020',-0.138,-0.037,-0.047,-0.026,-0.032,-0.040
'0:52.022',-0.129,-0.043,-0.035,-0.047,-0.047,-0.046
'0:52.024',-0.137,-0.051,-0.031,-0.067,-0.062,-0.052
'0:52.026',-0.127,-0.055,-0.035,-0.074,-0.062,-0.054
'0:52.028',-0.127,-0.054,-0.040,-0.065,-0.053,-0.051
'0:52.030',-0.105,-0.048,-0.042,-0.049,-0.043,-0.043
'0:52.032',-0.110,-0.040,-0.038,-0.035,-0.037,-0.034
'0:52.034',-0.120,-0.033,-0.029,-0.029,-0.036,-0.028
'0:52.036',-0.138,-0.027,-0.016,-0.030,-0.035,-0.026
'0:52.038',-0.161,-0.026,-0.014,-0.031,-0.033,-0.031
'0:52.040',-0.177,-0.035,-0.039,-0.026,-0.032,-0.044
'0:52.042',-0.163,-0.051,-0.081,-0.022,-0.034,-0.062
'0:52.044',-0.183,-0.068,-0.116,-0.030,-0.035,-0.075
'0:52.046',-0.186,-0.078,-0.130,-0.041,-0.035,-0.080
'0:52.048',-0.181,-0.082,-0.129,-0.042,-0.035,-0.082
'0:52.050',-0.167,-0.084,-0.116,-0.043,-0.045,-0.083
'0:52.052',-0.208,-0.083,-0.096,-0.059,-0.065,-0.076
'0:52.054',-0.187,-0.074,-0.075,-0.086,-0.080,-0.066
'0:52.056',-0.180,-0.060,-0.063,-0.101,-0.075,-0.054
'0:52.058',-0.182,-0.048,-0.066,-0.092,-0.056,-0.047
'0:52.060',-0.173,-0.046,-0.076,-0.066,-0.037,-0.052
'0:52.062',-0.177,-0.056,-0.092,-0.045,-0.031,-0.062
'0:52.064',-0.182,-0.069,-0.106,-0.055,-0.047,-0.077
'0:52.066',-0.214,-0.087,-0.112,-0.096,-0.082,-0.101
'0:52.068',-0.230,-0.116,-0.124,-0.144,-0.124,-0.133
'0:52.070',-0.212,-0.147,-0.148,-0.171,-0.156,-0.160
'0:52.072',-0.225,-0.168,-0.166,-0.175,-0.177,-0.172
'0:52.074',-0.231,-0.173,-0.156,-0.168,-0.197,-0.171
'0:52.076',-0.244,-0.170,-0.134,-0.176,-0.219,-0.169
'0:52.078',-0.262,-0.170,-0.126,-0.191,-0.239,-0.174
'0:52.080',-0.272,-0.179,-0.142,-0.189,-0.249,-0.186
'0:52.082',-0.291,-0.192,-0.178,-0.153,-0.241,-0.198
'0:52.084',-0.275,-0.201,-0.218,-0.085,-0.214,-0.199
'0:52.086',-0.219,-0.192,-0.240,0.008,-0.156,-0.178
'0:52.088',-0.181,-0.154,-0.226,0.114,-0.070,-0.123
'0:52.090',-0.147,-0.081,-0.168,0.214,0.040,-0.036
'0:52.092',-0.107,0.016,-0.075,0.303,0.157,0.065
'0:52.094',-0.067,0.115,0.027,0.391,0.282,0.160
'0:52.096',-0.042,0.199,0.104,0.473,0.401,0.234
'0:52.098',0.056,0.260,0.145,0.517,0.486,0.284
'0:52.100',0.086,0.296,0.165,0.501,0.514,0.308
'0:52.102',0.101,0.315,0.186,0.439,0.499,0.316
'0:52.104',0.137,0.316,0.197,0.376,0.467,0.311
'0:52.106',0.125,0.301,0.187,0.329,0.422,0.290
'0:52.108',0.118,0.272,0.169,0.280,0.361,0.257
'0:52.110',0.095,0.237,0.159,0.216,0.290,0.223
'0:52.112',0.078,0.207,0.154,0.148,0.231,0.198
'0:52.114',0.084,0.187,0.154,0.095,0.190,0.179
'0:52.116',0.062,0.171,0.156,0.064,0.159,0.159
'0:52.118',0.027,0.148,0.153,0.051,0.129,0.131
'0:52.120',0.000,0.115,0.135,0.040,0.101,0.096
'0:52.122',-0.020,0.076,0.101,0.020,0.072,0.061
'0:52.124',-0.041,0.042,0.054,-0.007,0.044,0.028
'0:52.126',-0.063,0.013,0.006,-0.025,0.017,0.001
'0:52.128',-0.065,-0.011,-0.033,-0.026,-0.005,-0.024
'0:52.130',-0.106,-0.035,-0.051,-0.016,-0.021,-0.043
'0:52.132',-0.101,-0.050,-0.051,-0.011,-0.035,-0.053
'0:52.134',-0.096,-0.053,-0.042,-0.029,-0.051,-0.052
'0:52.136',-0.110,-0.046,-0.028,-0.061,-0.063,-0.042
'0:52.138',-0.105,-0.037,-0.006,-0.081,-0.070,-0.035
'0:52.140',-0.084,-0.036,0.010,-0.078,-0.073,-0.040
'0:52.142',-0.087,-0.046,0.012,-0.070,-0.079,-0.051
'0:52.144',-0.078,-0.054,0.007,-0.075,-0.084,-0.056
'0:52.146',-0.090,-0.055,-0.006,-0.077,-0.084,-0.053
'0:52.148',-0.092,-0.051,-0.026,-0.066,-0.076,-0.049
'0:52.150',-0.076,-0.047,-0.045,-0.041,-0.060,-0.045
'0:52.152',-0.085,-0.043,-0.050,-0.022,-0.044,-0.039
'0:52.154',-0.106,-0.037,-0.041,-0.026,-0.040,-0.034
'0:52.156',-0.101,-0.029,-0.025,-0.049,-0.050,-0.026
'0:52.158',-0.109,-0.021,-0.014,-0.073,-0.067,-0.021
'0:52.160',-0.152,-0.020,-0.016,-0.078,-0.076,-0.025
'0:52.162',-0.162,-0.033,-0.035,-0.063,-0.071,-0.041
'0:52.164',-0.145,-0.054,-0.077,-0.035,-0.054,-0.063
'0:52.166',-0.144,-0.073,-0.121,-0.014,-0.037,-0.078
'0:52.168',-0.130,-0.078,-0.138,-0.018,-0.038,-0.075
'0:52.170',-0.143,-0.067,-0.120,-0.056,-0.067,-0.061
'0:52.172',-0.142,-0.052,-0.086,-0.113,-0.112,-0.049
'0:52.174',-0.121,-0.042,-0.058,-0.160,-0.146,-0.039
'0:52.176',-0.119,-0.034,-0.038,-0.178,-0.147,-0.024
'0:52.178',-0.117,-0.016,-0.017,-0.168,-0.113,-0.001
'0:52.180',-0.103,0.011,0.002,-0.134,-0.063,0.019
'0:52.182',-0.139,0.025,0.001,-0.081,-0.010,0.021
'0:52.184',-0.132,0.015,-0.036,-0.018,0.038,0.001
'0:52.186',-0.152,-0.012,-0.100,0.044,0.077,-0.028
'0:52.188',-0.146,-0.042,-0.150,0.080,0.092,-0.054
'0:52.190',-0.130,-0.062,-0.158,0.072,0.067,-0.069
'0:52.192',-0.161,-0.071,-0.129,0.025,0.010,-0.072
'0:52.194',-0.175,-0.068,-0.091,-0.034,-0.052,-0.066
'0:52.196',-0.163,-0.062,-0.071,-0.075,-0.091,-0.057
'0:52.198',-0.157,-0.053,-0.066,-0.083,-0.096,-0.047
'0:52.200',-0.122,-0.041,-0.060,-0.074,-0.084,-0.035
'0:52.202',-0.089,-0.029,-0.043,-0.064,-0.074,-0.027
'0:52.204',-0.081,-0.025,-0.027,-0.063,-0.075,-0.025
'0:52.206',-0.080,-0.026,-0.021,-0.070,-0.080,-0.029
'0:52.208',-0.083,-0.031,-0.024,-0.075,-0.084,-0.033
'0:52.210',-0.093,-0.033,-0.029,-0.073,-0.084,-0.033
'0:52.212',-0.072,-0.032,-0.033,-0.067,-0.080,-0.030
'0:52.214',-0.067,-0.029,-0.033,-0.069,-0.075,-0.026
'0:52.216',-0.078,-0.024,-0.028,-0.079,-0.070,-0.021
'0:52.218',-0.091,-0.021,-0.019,-0.089,-0.064,-0.020
'0:52.220',-0.092,-0.022,-0.014,-0.085,-0.058,-0.025
'0:52.222',-0.113,-0.030,-0.020,-0.072,-0.057,-0.035
'0:52.224',-0.099,-0.043,-0.036,-0.066,-0.067,-0.050
'0:52.226',-0.121,-0.058,-0.056,-0.072,-0.082,-0.064
'0:52.228',-0.119,-0.066,-0.076,-0.081,-0.084,-0.067
'0:52.230',-0.121,-0.063,-0.090,-0.076,-0.072,-0.056
'0:52.232',-0.118,-0.053,-0.096,-0.064,-0.064,-0.046
'0:52.234',-0.119,-0.046,-0.088,-0.056,-0.067,-0.043
'0:52.236',-0.136,-0.044,-0.070,-0.050,-0.072,-0.046
'0:52.238',-0.126,-0.044,-0.054,-0.040,-0.066,-0.047
'0:52.240',-0.129,-0.046,-0.055,-0.031,-0.058,-0.047
'0:52.242',-0.118,-0.047,-0.065,-0.031,-0.057,-0.044
'0:52.244',-0.106,-0.049,-0.073,-0.032,-0.060,-0.046
'0:52.246',-0.113,-0.050,-0.076,-0.022,-0.056,-0.051
'0:52.248',-0.097,-0.052,-0.073,-0.009,-0.046,-0.054
'0:52.250',-0.077,-0.053,-0.066,-0.005,-0.040,-0.052
'0:52.252',-0.110,-0.047,-0.052,-0.012,-0.037,-0.042
'0:52.254',-0.092,-0.035,-0.036,-0.020,-0.035,-0.028
'0:52.256',-0.078,-0.021,-0.029,-0.020,-0.030,-0.016
'0:52.258',-0.080,-0.011,-0.031,-0.010,-0.024,-0.008
'0:52.260',-0.081,-0.006,-0.031,-0.002,-0.021,-0.005
'0:52.262',-0.080,-0.008,-0.029,0.001,-0.022,-0.011
'0:52.264',-0.087,-0.018,-0.035,0.001,-0.027,-0.023
'0:52.266',-0.083,-0.029,-0.047,-0.001,-0.035,-0.034
'0:52.268',-0.091,-0.033,-0.058,-0.004,-0.038,-0.035
'0:52.270',-0.091,-0.030,-0.065,-0.010,-0.038,-0.029
'0:52.272',-0.083,-0.027,-0.064,-0.008,-0.032,-0.025
'0:52.274',-0.060,-0.025,-0.054,0.004,-0.022,-0.023
'0:52.276',-0.078,-0.021,-0.035,0.018,-0.014,-0.018
'0:52.278',-0.075,-0.011,-0.016,0.022,-0.011,-0.007
'0:52.280',-0.059,-0.004,-0.005,0.024,-0.011,-0.002
'0:52.282',-0.068,-0.003,-0.007,0.040,-0.004,-0.003
'0:52.284',-0.057,-0.006,-0.018,0.063,0.011,-0.006
'0:52.286',-0.059,-0.006,-0.030,0.071,0.016,-0.007
