'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:52.618',0.062,0.025,0.065,-0.038,0.029,0.015
'0:52.620',0.057,0.007,0.056,-0.051,0.013,0.000
'0:52.622',0.057,-0.006,0.052,-0.060,0.005,-0.008
'0:52.624',0.067,-0.010,0.053,-0.063,0.001,-0.005
'0:52.626',0.082,0.001,0.062,-0.055,0.006,0.012
'0:52.628',0.082,0.025,0.084,-0.039,0.019,0.039
'0:52.630',0.069,0.054,0.113,-0.021,0.029,0.064
'0:52.632',0.057,0.069,0.128,-0.014,0.026,0.068
'0:52.634',0.074,0.062,0.114,-0.018,0.010,0.053
'0:52.636',0.076,0.043,0.081,-0.026,-0.007,0.037
'0:52.638',0.057,0.029,0.057,-0.033,-0.013,0.031
'0:52.640',0.049,0.028,0.048,-0.036,-0.012,0.028
'0:52.642',0.049,0.025,0.041,-0.041,-0.016,0.021
'0:52.644',0.035,0.016,0.031,-0.043,-0.025,0.013
'0:52.646',0.032,0.011,0.027,-0.043,-0.033,0.012
'0:52.648',0.032,0.018,0.036,-0.040,-0.034,0.023
'0:52.650',0.048,0.033,0.054,-0.032,-0.026,0.041
'0:52.652',0.059,0.052,0.075,-0.021,-0.014,0.058
'0:52.654',0.036,0.063,0.090,-0.015,-0.008,0.064
'0:52.656',0.011,0.059,0.089,-0.020,-0.026,0.049
'0:52.658',-0.002,0.031,0.066,-0.041,-0.069,0.009
'0:52.660',-0.044,-0.021,0.019,-0.073,-0.134,-0.053
'0:52.662',-0.044,-0.091,-0.042,-0.112,-0.204,-0.126
'0:52.664',-0.049,-0.157,-0.098,-0.145,-0.258,-0.185
'0:52.666',-0.085,-0.197,-0.125,-0.161,-0.277,-0.204
'0:52.668',-0.093,-0.197,-0.121,-0.156,-0.258,-0.184
'0:52.670',-0.062,-0.165,-0.100,-0.128,-0.204,-0.138
'0:52.672',-0.038,-0.107,-0.067,-0.080,-0.118,-0.070
'0:52.674',-0.028,-0.031,-0.010,-0.024,-0.013,0.010
'0:52.676',-0.020,0.046,0.053,0.015,0.070,0.072
'0:52.678',-0.012,0.085,0.086,0.017,0.095,0.087
'0:52.680',0.025,0.074,0.073,-0.014,0.067,0.056
'0:52.682',0.021,0.031,0.037,-0.052,0.020,0.010
'0:52.684',0.006,-0.010,0.004,-0.075,-0.018,-0.024
'0:52.686',0.025,-0.034,-0.013,-0.079,-0.037,-0.038
'0:52.688',0.004,-0.039,-0.021,-0.073,-0.042,-0.040
'0:52.690',-0.028,-0.037,-0.022,-0.065,-0.042,-0.036
'0:52.692',-0.047,-0.035,-0.022,-0.059,-0.046,-0.036
'0:52.694',-0.075,-0.038,-0.021,-0.058,-0.055,-0.041
'0:52.696',-0.057,-0.046,-0.024,-0.064,-0.067,-0.053
'0:52.698',-0.062,-0.062,-0.033,-0.077,-0.080,-0.071
'0:52.700',-0.065,-0.081,-0.046,-0.089,-0.090,-0.090
'0:52.702',-0.057,-0.096,-0.058,-0.094,-0.091,-0.099
'0:52.704',-0.068,-0.097,-0.062,-0.086,-0.083,-0.094
'0:52.706',-0.067,-0.085,-0.060,-0.073,-0.068,-0.076
'0:52.708',-0.053,-0.066,-0.058,-0.064,-0.060,-0.057
'0:52.710',-0.056,-0.047,-0.054,-0.061,-0.058,-0.041
'0:52.712',-0.046,-0.031,-0.046,-0.054,-0.051,-0.022
'0:52.714',-0.023,-0.012,-0.026,-0.038,-0.031,-0.001
'0:52.716',-0.025,0.008,-0.003,-0.019,-0.010,0.018
'0:52.718',-0.027,0.021,0.016,-0.007,-0.001,0.024
'0:52.720',-0.019,0.021,0.019,-0.004,-0.006,0.016
'0:52.722',-0.016,0.008,0.006,-0.001,-0.020,-0.001
'0:52.724',0.005,-0.006,-0.009,0.008,-0.029,-0.013
'0:52.726',0.017,-0.013,-0.011,0.018,-0.034,-0.011
'0:52.728',0.026,-0.007,0.001,0.026,-0.034,0.004
'0:52.730',0.031,0.011,0.024,0.036,-0.028,0.024
'0:52.732',0.036,0.036,0.049,0.048,-0.014,0.046
'0:52.734',0.042,0.059,0.071,0.061,0.002,0.066
'0:52.736',0.065,0.075,0.086,0.071,0.020,0.080
'0:52.738',0.081,0.082,0.098,0.073,0.027,0.085
'0:52.740',0.100,0.082,0.108,0.065,0.024,0.081
'0:52.742',0.087,0.075,0.115,0.049,0.011,0.071
'0:52.744',0.087,0.064,0.114,0.032,-0.009,0.060
'0:52.746',0.096,0.054,0.104,0.021,-0.024,0.052
'0:52.748',0.106,0.051,0.093,0.019,-0.027,0.054
'0:52.750',0.113,0.058,0.094,0.024,-0.016,0.066
'0:52.752',0.118,0.075,0.111,0.035,0.006,0.084
'0:52.754',0.124,0.092,0.133,0.051,0.032,0.099
'0:52.756',0.139,0.103,0.152,0.071,0.056,0.109
'0:52.758',0.161,0.112,0.168,0.090,0.073,0.118
'0:52.760',0.193,0.124,0.184,0.107,0.089,0.136
'0:52.762',0.221,0.146,0.212,0.121,0.106,0.161
'0:52.764',0.247,0.175,0.246,0.130,0.120,0.186
'0:52.766',0.255,0.198,0.279,0.133,0.126,0.206
'0:52.768',0.263,0.214,0.300,0.138,0.128,0.219
'0:52.770',0.272,0.224,0.307,0.143,0.130,0.225
'0:52.772',0.256,0.225,0.306,0.141,0.125,0.220
'0:52.774',0.247,0.213,0.295,0.129,0.118,0.202
'0:52.776',0.231,0.189,0.271,0.113,0.106,0.175
'0:52.778',0.199,0.159,0.234,0.099,0.090,0.146
'0:52.780',0.180,0.132,0.196,0.090,0.074,0.126
'0:52.782',0.176,0.119,0.170,0.083,0.064,0.117
'0:52.784',0.164,0.119,0.161,0.076,0.060,0.121
'0:52.786',0.150,0.128,0.168,0.069,0.060,0.132
'0:52.788',0.130,0.139,0.181,0.064,0.064,0.142
'0:52.790',0.126,0.143,0.186,0.061,0.063,0.139
'0:52.792',0.119,0.133,0.180,0.053,0.053,0.124
'0:52.794',0.101,0.114,0.172,0.038,0.030,0.104
'0:52.796',0.052,0.090,0.157,0.011,-0.006,0.072
'0:52.798',-0.026,0.051,0.121,-0.034,-0.060,0.019
'0:52.800',-0.113,-0.022,0.043,-0.104,-0.143,-0.078
'0:52.802',-0.212,-0.143,-0.078,-0.207,-0.266,-0.218
'0:52.804',-0.333,-0.297,-0.215,-0.333,-0.417,-0.375
'0:52.806',-0.491,-0.454,-0.342,-0.472,-0.576,-0.530
'0:52.808',-0.739,-0.612,-0.472,-0.626,-0.751,-0.700
'0:52.810',-1.017,-0.806,-0.654,-0.804,-0.972,-0.929
'0:52.812',-1.282,-1.071,-0.930,-0.999,-1.236,-1.224
'0:52.814',-1.507,-1.384,-1.282,-1.170,-1.494,-1.537
'0:52.816',-1.674,-1.672,-1.633,-1.261,-1.663,-1.778
'0:52.818',-1.816,-1.850,-1.894,-1.221,-1.681,-1.879
'0:52.820',-1.985,-1.872,-2.030,-1.034,-1.539,-1.831
'0:52.822',-2.154,-1.769,-2.080,-0.744,-1.296,-1.697
'0:52.824',-2.266,-1.626,-2.120,-0.448,-1.056,-1.566
'0:52.826',-2.281,-1.520,-2.184,-0.238,-0.892,-1.491
'0:52.828',-2.059,-1.464,-2.236,-0.123,-0.796,-1.434
'0:52.830',-1.765,-1.383,-2.185,-0.028,-0.673,-1.303
'0:52.832',-1.465,-1.184,-1.945,0.113,-0.453,-1.031
'0:52.834',-1.137,-0.851,-1.532,0.287,-0.160,-0.658
'0:52.836',-0.758,-0.460,-1.039,0.451,0.141,-0.262
'0:52.838',-0.405,-0.070,-0.543,0.591,0.417,0.117
'0:52.840',-0.072,0.294,-0.071,0.713,0.659,0.458
'0:52.842',0.221,0.599,0.329,0.795,0.831,0.712
'0:52.844',0.494,0.789,0.597,0.807,0.892,0.832
'0:52.846',0.686,0.846,0.716,0.752,0.851,0.834
'0:52.848',0.752,0.806,0.733,0.660,0.759,0.769
'0:52.850',0.738,0.728,0.701,0.566,0.657,0.684
'0:52.852',0.706,0.641,0.646,0.476,0.558,0.596
'0:52.854',0.626,0.549,0.573,0.389,0.457,0.500
'0:52.856',0.490,0.447,0.485,0.303,0.352,0.398
'0:52.858',0.388,0.350,0.400,0.229,0.262,0.307
'0:52.860',0.341,0.273,0.337,0.175,0.200,0.247
'0:52.862',0.328,0.230,0.307,0.144,0.171,0.221
'0:52.864',0.301,0.222,0.309,0.136,0.171,0.228
'0:52.866',0.285,0.237,0.324,0.140,0.188,0.244
'0:52.868',0.270,0.250,0.327,0.146,0.196,0.250
'0:52.870',0.295,0.247,0.310,0.152,0.196,0.243
'0:52.872',0.322,0.238,0.292,0.161,0.196,0.238
'0:52.874',0.298,0.237,0.288,0.168,0.198,0.238
'0:52.876',0.301,0.235,0.287,0.160,0.189,0.226
'0:52.878',0.272,0.212,0.269,0.133,0.161,0.194
'0:52.880',0.280,0.175,0.235,0.101,0.126,0.156
'0:52.882',0.279,0.144,0.213,0.078,0.106,0.139
'0:52.884',0.287,0.144,0.220,0.079,0.116,0.155
'0:52.886',0.305,0.174,0.249,0.100,0.147,0.194
'0:52.888',0.299,0.215,0.282,0.124,0.175,0.232
'0:52.890',0.305,0.245,0.301,0.139,0.188,0.254
'0:52.892',0.320,0.261,0.310,0.141,0.189,0.262
'0:52.894',0.343,0.264,0.316,0.138,0.185,0.263
'0:52.896',0.358,0.262,0.322,0.133,0.177,0.258
'0:52.898',0.372,0.253,0.323,0.127,0.171,0.248
'0:52.900',0.368,0.243,0.320,0.125,0.171,0.240
'0:52.902',0.354,0.237,0.320,0.131,0.179,0.238
'0:52.904',0.350,0.237,0.321,0.143,0.186,0.239
'0:52.906',0.345,0.240,0.319,0.152,0.189,0.239
'0:52.908',0.332,0.238,0.311,0.150,0.181,0.234
'0:52.910',0.298,0.228,0.296,0.136,0.164,0.220
'0:52.912',0.286,0.211,0.272,0.116,0.140,0.201
'0:52.914',0.257,0.191,0.241,0.097,0.121,0.184
'0:52.916',0.231,0.176,0.208,0.087,0.110,0.169
'0:52.918',0.222,0.164,0.174,0.084,0.107,0.158
'0:52.920',0.205,0.156,0.145,0.086,0.110,0.154
'0:52.922',0.192,0.152,0.128,0.086,0.115,0.153
'0:52.924',0.171,0.150,0.127,0.079,0.115,0.149
'0:52.926',0.173,0.141,0.132,0.064,0.103,0.137
'0:52.928',0.178,0.131,0.134,0.053,0.092,0.127
'0:52.930',0.176,0.128,0.136,0.053,0.090,0.130
'0:52.932',0.179,0.137,0.141,0.064,0.095,0.139
'0:52.934',0.204,0.146,0.149,0.075,0.100,0.146
'0:52.936',0.211,0.149,0.154,0.084,0.110,0.148
'0:52.938',0.196,0.150,0.159,0.093,0.124,0.150
'0:52.940',0.200,0.150,0.157,0.102,0.134,0.149
'0:52.942',0.220,0.149,0.150,0.106,0.139,0.148
'0:52.944',0.239,0.151,0.146,0.112,0.146,0.155
'0:52.946',0.236,0.163,0.160,0.116,0.154,0.171
'0:52.948',0.240,0.178,0.187,0.114,0.157,0.181
'0:52.950',0.234,0.181,0.206,0.103,0.151,0.177
'0:52.952',0.246,0.171,0.210,0.091,0.139,0.163
'0:52.954',0.234,0.156,0.202,0.081,0.127,0.148
'0:52.956',0.239,0.144,0.192,0.081,0.120,0.139
'0:52.958',0.259,0.137,0.184,0.088,0.123,0.138
'0:52.960',0.244,0.137,0.177,0.100,0.135,0.141
'0:52.962',0.236,0.141,0.174,0.108,0.145,0.141
'0:52.964',0.246,0.140,0.172,0.110,0.146,0.139
'0:52.966',0.248,0.141,0.176,0.114,0.147,0.146
'0:52.968',0.243,0.153,0.190,0.128,0.154,0.162
'0:52.970',0.239,0.172,0.206,0.144,0.165,0.181
'0:52.972',0.236,0.185,0.208,0.154,0.173,0.187
'0:52.974',0.231,0.183,0.195,0.157,0.177,0.182
'0:52.976',0.231,0.176,0.177,0.153,0.177,0.171
'0:52.978',0.227,0.165,0.165,0.144,0.174,0.158
'0:52.980',0.229,0.156,0.156,0.133,0.169,0.150
'0:52.982',0.219,0.148,0.150,0.121,0.166,0.148
'0:52.984',0.206,0.146,0.145,0.113,0.165,0.149
'0:52.986',0.204,0.150,0.144,0.111,0.171,0.157
'0:52.988',0.226,0.166,0.150,0.121,0.188,0.177
'0:52.990',0.220,0.193,0.166,0.141,0.214,0.204
'0:52.992',0.212,0.218,0.181,0.159,0.235,0.222
'0:52.994',0.210,0.225,0.185,0.166,0.238,0.219
'0:52.996',0.204,0.212,0.174,0.161,0.231,0.201
'0:52.998',0.200,0.190,0.154,0.152,0.222,0.179
'0:53.000',0.175,0.169,0.132,0.145,0.214,0.160
'0:53.002',0.184,0.153,0.114,0.141,0.209,0.145
'0:53.004',0.173,0.142,0.098,0.139,0.209,0.139
'0:53.006',0.148,0.138,0.087,0.146,0.217,0.140
'0:53.008',0.138,0.143,0.085,0.158,0.228,0.147
'0:53.010',0.139,0.149,0.086,0.171,0.238,0.152
'0:53.012',0.121,0.153,0.089,0.181,0.239,0.153
'0:53.014',0.118,0.153,0.089,0.184,0.233,0.148
'0:53.016',0.108,0.142,0.078,0.181,0.223,0.133
'0:53.018',0.112,0.122,0.057,0.177,0.216,0.114
'0:53.020',0.127,0.106,0.040,0.178,0.217,0.102
'0:53.022',0.122,0.102,0.041,0.186,0.233,0.107
'0:53.024',0.111,0.115,0.055,0.201,0.257,0.126
'0:53.026',0.091,0.137,0.070,0.215,0.274,0.144
'0:53.028',0.074,0.148,0.069,0.218,0.269,0.148
'0:53.030',0.042,0.141,0.045,0.204,0.246,0.133
'0:53.032',0.036,0.121,0.008,0.183,0.220,0.110
'0:53.034',0.026,0.097,-0.031,0.169,0.204,0.087
'0:53.036',0.017,0.078,-0.060,0.168,0.203,0.074
'0:53.038',-0.044,0.068,-0.076,0.174,0.207,0.065
'0:53.040',-0.076,0.055,-0.091,0.174,0.191,0.046
'0:53.042',-0.111,0.025,-0.120,0.156,0.142,0.003
'0:53.044',-0.140,-0.026,-0.159,0.126,0.073,-0.055
'0:53.046',-0.140,-0.081,-0.198,0.097,0.008,-0.105
'0:53.048',-0.146,-0.122,-0.225,0.078,-0.031,-0.134
'0:53.050',-0.130,-0.136,-0.232,0.078,-0.031,-0.129
'0:53.052',-0.116,-0.115,-0.215,0.098,0.011,-0.092
'0:53.054',-0.093,-0.064,-0.178,0.135,0.079,-0.034
'0:53.056',-0.075,-0.001,-0.130,0.176,0.156,0.032
'0:53.058',-0.060,0.062,-0.081,0.211,0.224,0.090
'0:53.060',-0.035,0.108,-0.046,0.228,0.262,0.119
'0:53.062',-0.027,0.122,-0.037,0.221,0.257,0.116
'0:53.064',-0.006,0.104,-0.048,0.198,0.220,0.090
'0:53.066',0.005,0.073,-0.062,0.173,0.181,0.059
'0:53.068',-0.012,0.049,-0.072,0.158,0.155,0.040
'0:53.070',-0.024,0.036,-0.081,0.153,0.144,0.031
'0:53.072',-0.032,0.028,-0.091,0.149,0.137,0.023
'0:53.074',-0.054,0.017,-0.105,0.136,0.129,0.009
'0:53.076',-0.068,0.001,-0.111,0.114,0.114,-0.008
'0:53.078',-0.077,-0.018,-0.110,0.084,0.092,-0.028
'0:53.080',-0.078,-0.039,-0.113,0.053,0.066,-0.050
'0:53.082',-0.058,-0.060,-0.124,0.027,0.041,-0.067
'0:53.084',-0.051,-0.068,-0.129,0.013,0.030,-0.066
'0:53.086',-0.060,-0.056,-0.113,0.012,0.036,-0.046
'0:53.088',-0.060,-0.035,-0.089,0.014,0.044,-0.029
'0:53.090',-0.057,-0.027,-0.082,0.008,0.039,-0.031
'0:53.092',-0.031,-0.040,-0.097,-0.004,0.025,-0.049
'0:53.094',-0.025,-0.054,-0.107,-0.018,0.016,-0.056
'0:53.096',-0.004,-0.051,-0.093,-0.027,0.022,-0.044
'0:53.098',0.004,-0.032,-0.060,-0.031,0.033,-0.024
'0:53.100',0.024,-0.016,-0.031,-0.036,0.040,-0.013
'0:53.102',0.008,-0.012,-0.017,-0.043,0.034,-0.016
'0:53.104',0.017,-0.020,-0.016,-0.055,0.020,-0.027
'0:53.106',0.066,-0.029,-0.017,-0.068,0.001,-0.031
'0:53.108',0.073,-0.029,-0.008,-0.075,-0.007,-0.022
'0:53.110',0.098,-0.011,0.016,-0.073,-0.001,0.001
'0:53.112',0.093,0.013,0.041,-0.068,0.010,0.023
'0:53.114',0.075,0.029,0.055,-0.066,0.017,0.031
'0:53.116',0.089,0.031,0.056,-0.070,0.018,0.026
'0:53.118',0.111,0.022,0.048,-0.076,0.016,0.016
'0:53.120',0.114,0.013,0.042,-0.077,0.017,0.010
'0:53.122',0.130,0.012,0.045,-0.072,0.022,0.013
'0:53.124',0.156,0.019,0.059,-0.068,0.028,0.026
'0:53.126',0.155,0.037,0.081,-0.064,0.036,0.051
'0:53.128',0.156,0.066,0.114,-0.055,0.045,0.081
'0:53.130',0.148,0.091,0.141,-0.045,0.046,0.097
'0:53.132',0.149,0.096,0.141,-0.043,0.037,0.090
'0:53.134',0.183,0.081,0.118,-0.048,0.026,0.073
'0:53.136',0.174,0.067,0.100,-0.054,0.021,0.062
'0:53.138',0.164,0.061,0.100,-0.060,0.021,0.057
'0:53.140',0.163,0.054,0.105,-0.069,0.010,0.047
'0:53.142',0.155,0.039,0.100,-0.084,-0.016,0.029
'0:53.144',0.149,0.021,0.087,-0.099,-0.040,0.014
'0:53.146',0.151,0.012,0.081,-0.103,-0.049,0.014
'0:53.148',0.181,0.019,0.091,-0.096,-0.041,0.029
'0:53.150',0.192,0.041,0.118,-0.080,-0.017,0.056
'0:53.152',0.191,0.070,0.149,-0.059,0.013,0.083
'0:53.154',0.192,0.093,0.168,-0.044,0.038,0.097
'0:53.156',0.199,0.099,0.170,-0.043,0.049,0.097
'0:53.158',0.182,0.093,0.162,-0.053,0.047,0.089
'0:53.160',0.185,0.080,0.147,-0.067,0.039,0.075
'0:53.162',0.180,0.064,0.123,-0.078,0.028,0.056
'0:53.164',0.172,0.050,0.096,-0.086,0.015,0.043
'0:53.166',0.158,0.044,0.076,-0.089,0.003,0.043
'0:53.168',0.158,0.047,0.072,-0.083,-0.004,0.052
'0:53.170',0.163,0.061,0.084,-0.071,-0.003,0.069
'0:53.172',0.155,0.080,0.105,-0.060,0.004,0.086
'0:53.174',0.148,0.093,0.126,-0.060,0.006,0.093
'0:53.176',0.145,0.091,0.132,-0.069,0.003,0.082
'0:53.178',0.168,0.075,0.127,-0.079,-0.001,0.068
'0:53.180',0.160,0.062,0.118,-0.086,-0.001,0.058
'0:53.182',0.153,0.056,0.107,-0.093,-0.004,0.052
'0:53.184',0.161,0.050,0.091,-0.103,-0.013,0.046
'0:53.186',0.162,0.044,0.077,-0.111,-0.024,0.046
'0:53.188',0.142,0.051,0.078,-0.109,-0.025,0.059
'0:53.190',0.128,0.069,0.092,-0.099,-0.021,0.079
'0:53.192',0.117,0.085,0.098,-0.096,-0.019,0.086
'0:53.194',0.111,0.083,0.086,-0.098,-0.024,0.077
'0:53.196',0.120,0.069,0.064,-0.097,-0.029,0.061
'0:53.198',0.123,0.056,0.053,-0.089,-0.029,0.053
'0:53.200',0.121,0.052,0.058,-0.079,-0.025,0.054
'0:53.202',0.131,0.053,0.071,-0.076,-0.027,0.054
'0:53.204',0.117,0.052,0.076,-0.079,-0.035,0.050
'0:53.206',0.123,0.047,0.073,-0.077,-0.044,0.046
'0:53.208',0.135,0.049,0.076,-0.068,-0.041,0.053
'0:53.210',0.131,0.061,0.089,-0.054,-0.028,0.066
'0:53.212',0.110,0.072,0.101,-0.046,-0.014,0.074
'0:53.214',0.111,0.070,0.093,-0.043,-0.007,0.066
'0:53.216',0.110,0.056,0.064,-0.039,-0.002,0.051
'0:53.218',0.109,0.045,0.039,-0.033,0.010,0.041
'0:53.220',0.109,0.043,0.037,-0.029,0.028,0.044
'0:53.222',0.106,0.047,0.049,-0.035,0.038,0.047
'0:53.224',0.106,0.045,0.056,-0.047,0.036,0.044
'0:53.226',0.110,0.042,0.057,-0.049,0.033,0.043
'0:53.228',0.103,0.047,0.066,-0.037,0.041,0.054
'0:53.230',0.108,0.064,0.082,-0.018,0.056,0.072
'0:53.232',0.118,0.075,0.094,-0.009,0.063,0.075
'0:53.234',0.113,0.067,0.091,-0.021,0.048,0.054
'0:53.236',0.089,0.036,0.073,-0.049,0.018,0.016
'0:53.238',0.082,-0.004,0.046,-0.073,-0.013,-0.023
'0:53.240',0.102,-0.036,0.024,-0.083,-0.031,-0.045
'0:53.242',0.113,-0.047,0.016,-0.082,-0.034,-0.046
'0:53.244',0.113,-0.038,0.029,-0.074,-0.025,-0.028
'0:53.246',0.108,-0.015,0.058,-0.060,-0.006,-0.002
'0:53.248',0.108,0.012,0.088,-0.047,0.011,0.024
'0:53.250',0.118,0.032,0.109,-0.042,0.020,0.039
'0:53.252',0.119,0.042,0.118,-0.047,0.016,0.043
'0:53.254',0.128,0.041,0.113,-0.057,0.010,0.037
'0:53.256',0.143,0.032,0.096,-0.063,0.002,0.029
'0:53.258',0.150,0.029,0.081,-0.063,0.000,0.029
'0:53.260',0.144,0.032,0.080,-0.056,0.002,0.034
'0:53.262',0.131,0.035,0.090,-0.054,0.003,0.033
'0:53.264',0.141,0.032,0.101,-0.064,-0.002,0.028
'0:53.266',0.122,0.026,0.105,-0.076,-0.010,0.025
'0:53.268',0.111,0.025,0.109,-0.079,-0.014,0.028
'0:53.270',0.105,0.031,0.109,-0.070,-0.013,0.033
'0:53.272',0.099,0.032,0.096,-0.057,-0.011,0.030
'0:53.274',0.069,0.025,0.071,-0.046,-0.013,0.017
'0:53.276',0.074,0.005,0.039,-0.043,-0.022,-0.006
'0:53.278',0.079,-0.016,0.007,-0.045,-0.034,-0.023
'0:53.280',0.085,-0.024,-0.003,-0.043,-0.033,-0.019
'0:53.282',0.076,-0.012,0.018,-0.033,-0.017,0.002
'0:53.284',0.087,0.012,0.052,-0.019,0.001,0.026
'0:53.286',0.079,0.036,0.078,-0.004,0.015,0.047
'0:53.288',0.090,0.054,0.093,0.010,0.026,0.062
'0:53.290',0.098,0.066,0.098,0.016,0.030,0.068
'0:53.292',0.119,0.069,0.096,0.014,0.027,0.068
'0:53.294',0.138,0.066,0.095,0.014,0.025,0.064
'0:53.296',0.124,0.063,0.096,0.018,0.027,0.062
'0:53.298',0.110,0.060,0.095,0.023,0.031,0.059
'0:53.300',0.120,0.056,0.087,0.025,0.029,0.053
'0:53.302',0.111,0.051,0.081,0.022,0.023,0.049
'0:53.304',0.111,0.051,0.084,0.019,0.013,0.052
'0:53.306',0.106,0.054,0.093,0.019,0.007,0.056
'0:53.308',0.095,0.057,0.100,0.024,0.007,0.059
'0:53.310',0.081,0.060,0.099,0.031,0.012,0.061
'0:53.312',0.085,0.061,0.085,0.038,0.015,0.061
'0:53.314',0.067,0.060,0.067,0.039,0.016,0.059
'0:53.316',0.063,0.056,0.052,0.036,0.014,0.051
'0:53.318',0.054,0.045,0.035,0.033,0.013,0.038
'0:53.320',0.065,0.032,0.018,0.030,0.013,0.029
'0:53.322',0.062,0.029,0.018,0.023,0.014,0.031
'0:53.324',0.049,0.036,0.040,0.008,0.011,0.041
'0:53.326',0.052,0.044,0.062,-0.014,0.003,0.045
'0:53.328',0.052,0.044,0.070,-0.035,-0.005,0.043
'0:53.330',0.060,0.041,0.067,-0.052,-0.013,0.038
'0:53.332',0.037,0.034,0.061,-0.064,-0.024,0.029
'0:53.334',0.046,0.022,0.052,-0.073,-0.033,0.016
'0:53.336',0.036,0.008,0.038,-0.074,-0.036,0.001
'0:53.338',0.019,-0.006,0.017,-0.067,-0.031,-0.012
'0:53.340',-0.006,-0.020,-0.005,-0.059,-0.028,-0.026
'0:53.342',-0.027,-0.034,-0.024,-0.059,-0.035,-0.040
'0:53.344',-0.024,-0.049,-0.039,-0.068,-0.051,-0.054
'0:53.346',-0.046,-0.058,-0.048,-0.081,-0.069,-0.061
'0:53.348',-0.040,-0.061,-0.049,-0.091,-0.081,-0.061
'0:53.350',-0.038,-0.060,-0.043,-0.098,-0.086,-0.057
'0:53.352',-0.067,-0.058,-0.034,-0.101,-0.091,-0.058
'0:53.354',-0.064,-0.062,-0.028,-0.106,-0.099,-0.068
'0:53.356',-0.054,-0.077,-0.036,-0.112,-0.107,-0.086
'0:53.358',-0.044,-0.095,-0.054,-0.114,-0.107,-0.099
'0:53.360',-0.042,-0.097,-0.060,-0.101,-0.093,-0.091
'0:53.362',-0.062,-0.081,-0.049,-0.083,-0.075,-0.071
'0:53.364',-0.066,-0.061,-0.041,-0.074,-0.064,-0.057
'0:53.366',-0.052,-0.054,-0.047,-0.076,-0.064,-0.055
'0:53.368',-0.052,-0.053,-0.057,-0.074,-0.060,-0.049
'0:53.370',-0.047,-0.041,-0.054,-0.060,-0.044,-0.031
'0:53.372',-0.040,-0.019,-0.032,-0.037,-0.023,-0.007
'0:53.374',-0.034,0.004,-0.011,-0.017,-0.011,0.010
'0:53.376',-0.035,0.010,-0.004,-0.014,-0.016,0.008
'0:53.378',-0.041,-0.001,-0.012,-0.023,-0.029,-0.006
'0:53.380',-0.022,-0.013,-0.021,-0.027,-0.033,-0.012
'0:53.382',0.004,-0.010,-0.017,-0.018,-0.021,-0.002
'0:53.384',0.014,0.009,0.000,-0.001,0.002,0.018
'0:53.386',0.027,0.029,0.022,0.015,0.026,0.040
'0:53.388',0.036,0.051,0.044,0.031,0.045,0.064
'0:53.390',0.038,0.077,0.067,0.048,0.067,0.093
'0:53.392',0.050,0.104,0.093,0.065,0.085,0.114
'0:53.394',0.044,0.118,0.105,0.071,0.091,0.113
'0:53.396',0.071,0.107,0.098,0.062,0.078,0.097
'0:53.398',0.077,0.089,0.082,0.047,0.063,0.081
'0:53.400',0.069,0.079,0.078,0.034,0.055,0.079
'0:53.402',0.061,0.079,0.087,0.021,0.051,0.078
'0:53.404',0.058,0.073,0.092,0.003,0.040,0.069
'0:53.406',0.073,0.062,0.086,-0.015,0.029,0.057
'0:53.408',0.063,0.057,0.082,-0.018,0.033,0.061
'0:53.410',0.064,0.070,0.094,-0.009,0.052,0.080
'0:53.412',0.066,0.091,0.111,0.003,0.070,0.098
'0:53.414',0.087,0.103,0.121,0.008,0.076,0.103
'0:53.416',0.070,0.102,0.120,0.006,0.076,0.098
'0:53.418',0.054,0.097,0.115,-0.001,0.075,0.092
'0:53.420',0.052,0.089,0.110,-0.017,0.065,0.080
'0:53.422',0.034,0.068,0.098,-0.038,0.035,0.052
'0:53.424',0.004,0.028,0.074,-0.063,-0.016,0.006
'0:53.426',-0.023,-0.023,0.038,-0.093,-0.084,-0.049
'0:53.428',-0.042,-0.078,-0.004,-0.121,-0.152,-0.103
'0:53.430',-0.046,-0.124,-0.037,-0.141,-0.200,-0.138
'0:53.432',-0.019,-0.144,-0.048,-0.144,-0.214,-0.140
'0:53.434',-0.021,-0.126,-0.031,-0.122,-0.185,-0.103
'0:53.436',0.002,-0.073,0.012,-0.076,-0.114,-0.037
'0:53.438',0.026,-0.001,0.065,-0.026,-0.025,0.038
'0:53.440',0.042,0.072,0.118,0.008,0.058,0.102
'0:53.442',0.061,0.129,0.157,0.025,0.118,0.148
'0:53.444',0.082,0.161,0.172,0.029,0.142,0.165
'0:53.446',0.102,0.163,0.164,0.022,0.134,0.157
'0:53.448',0.120,0.147,0.145,0.009,0.110,0.136
'0:53.450',0.123,0.129,0.136,0.004,0.088,0.123
'0:53.452',0.109,0.121,0.143,0.007,0.079,0.121
'0:53.454',0.091,0.121,0.154,0.013,0.077,0.119
'0:53.456',0.062,0.117,0.156,0.010,0.074,0.111
'0:53.458',0.028,0.102,0.146,-0.004,0.056,0.092
'0:53.460',-0.055,0.076,0.124,-0.033,0.023,0.059
'0:53.462',-0.156,0.028,0.077,-0.089,-0.041,-0.011
'0:53.464',-0.230,-0.067,-0.022,-0.194,-0.161,-0.134
