'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:45.826',0.561,0.267,0.110,-1.343,-0.526,0.281
'0:45.828',0.603,0.293,0.145,-1.328,-0.511,0.305
'0:45.830',0.629,0.311,0.166,-1.322,-0.501,0.318
'0:45.832',0.681,0.318,0.171,-1.326,-0.496,0.316
'0:45.834',0.715,0.311,0.166,-1.330,-0.496,0.303
'0:45.836',0.751,0.297,0.159,-1.325,-0.499,0.289
'0:45.838',0.787,0.286,0.160,-1.314,-0.501,0.284
'0:45.840',0.827,0.284,0.169,-1.308,-0.497,0.287
'0:45.842',0.851,0.292,0.189,-1.302,-0.487,0.296
'0:45.844',0.878,0.304,0.213,-1.290,-0.472,0.309
'0:45.846',0.924,0.317,0.234,-1.270,-0.460,0.322
'0:45.848',0.967,0.327,0.249,-1.253,-0.448,0.332
'0:45.850',1.010,0.339,0.266,-1.239,-0.442,0.342
'0:45.852',1.054,0.344,0.284,-1.229,-0.438,0.345
'0:45.854',1.092,0.344,0.301,-1.221,-0.436,0.343
'0:45.856',1.127,0.343,0.313,-1.215,-0.437,0.342
'0:45.858',1.170,0.344,0.323,-1.207,-0.440,0.343
'0:45.860',1.206,0.347,0.332,-1.195,-0.438,0.347
'0:45.862',1.246,0.353,0.346,-1.174,-0.425,0.356
'0:45.864',1.276,0.362,0.364,-1.146,-0.401,0.367
'0:45.866',1.294,0.371,0.382,-1.115,-0.378,0.374
'0:45.868',1.323,0.376,0.389,-1.085,-0.361,0.376
'0:45.870',1.346,0.376,0.387,-1.055,-0.355,0.374
'0:45.872',1.365,0.372,0.379,-1.030,-0.354,0.370
'0:45.874',1.390,0.365,0.369,-1.010,-0.355,0.360
'0:45.876',1.403,0.356,0.359,-0.996,-0.354,0.353
'0:45.878',1.419,0.349,0.349,-0.987,-0.351,0.347
'0:45.880',1.431,0.346,0.340,-0.975,-0.347,0.345
'0:45.882',1.451,0.347,0.332,-0.950,-0.334,0.351
'0:45.884',1.466,0.357,0.331,-0.912,-0.313,0.365
'0:45.886',1.478,0.373,0.333,-0.870,-0.287,0.380
'0:45.888',1.500,0.385,0.330,-0.830,-0.264,0.390
'0:45.890',1.530,0.391,0.320,-0.798,-0.248,0.392
'0:45.892',1.555,0.389,0.314,-0.779,-0.238,0.388
'0:45.894',1.577,0.385,0.317,-0.770,-0.233,0.381
'0:45.896',1.606,0.377,0.326,-0.764,-0.231,0.376
'0:45.898',1.622,0.374,0.334,-0.755,-0.227,0.375
'0:45.900',1.638,0.378,0.335,-0.736,-0.219,0.379
'0:45.902',1.662,0.383,0.328,-0.706,-0.211,0.388
'0:45.904',1.689,0.393,0.318,-0.672,-0.201,0.401
'0:45.906',1.721,0.405,0.311,-0.639,-0.189,0.412
'0:45.908',1.756,0.414,0.312,-0.609,-0.178,0.417
'0:45.910',1.781,0.416,0.322,-0.581,-0.169,0.416
'0:45.912',1.813,0.412,0.339,-0.558,-0.164,0.414
'0:45.914',1.846,0.413,0.360,-0.542,-0.157,0.417
'0:45.916',1.884,0.422,0.379,-0.532,-0.148,0.426
'0:45.918',1.922,0.431,0.396,-0.524,-0.135,0.435
'0:45.920',1.976,0.438,0.407,-0.519,-0.120,0.442
'0:45.922',2.012,0.444,0.419,-0.521,-0.098,0.450
'0:45.924',2.062,0.452,0.437,-0.520,-0.069,0.462
'0:45.926',2.108,0.467,0.461,-0.499,-0.037,0.476
'0:45.928',2.144,0.481,0.487,-0.457,-0.011,0.485
'0:45.930',2.186,0.490,0.515,-0.411,0.001,0.490
'0:45.932',2.219,0.493,0.541,-0.376,0.004,0.492
'0:45.934',2.230,0.494,0.556,-0.353,0.005,0.494
'0:45.936',2.268,0.494,0.555,-0.338,0.008,0.497
'0:45.938',2.300,0.498,0.542,-0.331,0.012,0.500
'0:45.940',2.322,0.500,0.526,-0.327,0.017,0.501
'0:45.942',2.358,0.501,0.521,-0.315,0.022,0.502
'0:45.944',2.404,0.505,0.532,-0.287,0.033,0.510
'0:45.946',2.429,0.519,0.556,-0.252,0.054,0.530
'0:45.948',2.457,0.542,0.590,-0.217,0.086,0.555
'0:45.950',2.479,0.565,0.619,-0.192,0.114,0.573
'0:45.952',2.527,0.576,0.634,-0.175,0.127,0.577
'0:45.954',2.573,0.575,0.638,-0.160,0.130,0.573
'0:45.956',2.629,0.571,0.643,-0.146,0.129,0.570
'0:45.958',2.658,0.569,0.658,-0.129,0.130,0.571
'0:45.960',2.706,0.571,0.679,-0.111,0.133,0.575
'0:45.962',2.733,0.574,0.702,-0.092,0.139,0.577
'0:45.964',2.766,0.580,0.721,-0.074,0.151,0.584
'0:45.966',2.796,0.590,0.739,-0.060,0.167,0.595
'0:45.968',2.829,0.603,0.754,-0.045,0.186,0.608
'0:45.970',2.852,0.614,0.762,-0.026,0.201,0.619
'0:45.972',2.890,0.622,0.763,0.000,0.213,0.625
'0:45.974',2.908,0.625,0.759,0.027,0.222,0.626
'0:45.976',2.938,0.626,0.755,0.048,0.231,0.627
'0:45.978',2.966,0.629,0.756,0.055,0.240,0.631
'0:45.980',3.007,0.634,0.763,0.057,0.251,0.637
'0:45.982',3.044,0.643,0.777,0.067,0.263,0.648
'0:45.984',3.079,0.656,0.803,0.086,0.279,0.664
'0:45.986',3.102,0.671,0.836,0.105,0.299,0.681
'0:45.988',3.139,0.688,0.866,0.124,0.318,0.695
'0:45.990',3.163,0.699,0.880,0.145,0.331,0.699
'0:45.992',3.191,0.701,0.876,0.168,0.332,0.697
'0:45.994',3.234,0.697,0.863,0.193,0.331,0.695
'0:45.996',3.253,0.699,0.856,0.212,0.338,0.703
'0:45.998',3.269,0.710,0.859,0.229,0.350,0.719
'0:46.000',3.279,0.729,0.864,0.248,0.360,0.737
'0:46.002',3.294,0.742,0.862,0.272,0.363,0.747
'0:46.004',3.317,0.748,0.854,0.300,0.364,0.751
'0:46.006',3.343,0.752,0.852,0.325,0.373,0.756
'0:46.008',3.378,0.759,0.862,0.345,0.384,0.763
'0:46.010',3.406,0.766,0.882,0.355,0.394,0.769
'0:46.012',3.429,0.771,0.900,0.362,0.402,0.771
'0:46.014',3.459,0.773,0.910,0.380,0.410,0.771
'0:46.016',3.489,0.771,0.914,0.409,0.418,0.769
'0:46.018',3.533,0.768,0.922,0.436,0.426,0.766
'0:46.020',3.561,0.764,0.934,0.451,0.437,0.763
'0:46.022',3.599,0.759,0.947,0.462,0.452,0.756
'0:46.024',3.622,0.755,0.960,0.482,0.474,0.754
'0:46.026',3.654,0.758,0.975,0.520,0.504,0.761
'0:46.028',3.683,0.768,0.989,0.564,0.533,0.774
'0:46.030',3.713,0.778,1.002,0.603,0.554,0.781
'0:46.032',3.760,0.779,1.011,0.629,0.566,0.778
'0:46.034',3.794,0.777,1.020,0.641,0.574,0.778
'0:46.036',3.826,0.780,1.037,0.649,0.582,0.786
'0:46.038',3.871,0.791,1.066,0.660,0.591,0.798
'0:46.040',3.893,0.802,1.095,0.683,0.595,0.802
'0:46.042',3.920,0.800,1.116,0.715,0.589,0.792
'0:46.044',3.942,0.784,1.124,0.756,0.576,0.768
'0:46.046',3.957,0.755,1.122,0.802,0.563,0.736
'0:46.048',3.984,0.721,1.111,0.845,0.551,0.704
'0:46.050',4.011,0.690,1.096,0.877,0.540,0.681
'0:46.052',4.046,0.677,1.087,0.896,0.538,0.682
'0:46.054',4.073,0.692,1.097,0.903,0.554,0.708
'0:46.056',4.099,0.726,1.124,0.901,0.584,0.748
'0:46.058',4.136,0.765,1.160,0.894,0.615,0.782
'0:46.060',4.178,0.795,1.192,0.891,0.638,0.806
'0:46.062',4.242,0.816,1.221,0.900,0.657,0.826
'0:46.064',4.286,0.840,1.255,0.928,0.680,0.851
'0:46.066',4.339,0.866,1.296,0.972,0.708,0.878
'0:46.068',4.386,0.888,1.335,1.018,0.734,0.894
'0:46.070',4.421,0.897,1.362,1.052,0.747,0.897
'0:46.072',4.447,0.894,1.376,1.071,0.751,0.889
'0:46.074',4.478,0.883,1.381,1.086,0.749,0.879
'0:46.076',4.502,0.874,1.381,1.102,0.747,0.871
'0:46.078',4.538,0.870,1.383,1.117,0.747,0.871
'0:46.080',4.552,0.873,1.387,1.128,0.749,0.876
'0:46.082',4.581,0.880,1.398,1.141,0.753,0.883
'0:46.084',4.585,0.887,1.415,1.161,0.761,0.890
'0:46.086',4.601,0.893,1.431,1.192,0.773,0.894
'0:46.088',4.637,0.896,1.436,1.228,0.788,0.896
'0:46.090',4.655,0.896,1.432,1.260,0.802,0.895
'0:46.092',4.683,0.894,1.431,1.279,0.810,0.892
'0:46.094',4.694,0.890,1.441,1.287,0.810,0.885
'0:46.096',4.731,0.881,1.450,1.290,0.802,0.874
'0:46.098',4.776,0.873,1.455,1.299,0.795,0.870
'0:46.100',4.803,0.873,1.468,1.316,0.801,0.878
'0:46.102',4.836,0.886,1.501,1.346,0.820,0.897
'0:46.104',4.869,0.911,1.543,1.388,0.846,0.924
'0:46.106',4.910,0.936,1.578,1.429,0.869,0.947
'0:46.108',4.938,0.956,1.599,1.462,0.888,0.962
'0:46.110',4.970,0.967,1.609,1.485,0.898,0.971
'0:46.112',5.004,0.975,1.617,1.505,0.903,0.978
'0:46.114',5.043,0.981,1.626,1.526,0.910,0.986
'0:46.116',5.067,0.993,1.637,1.548,0.925,1.000
'0:46.118',5.088,1.007,1.651,1.565,0.945,1.014
'0:46.120',5.110,1.020,1.670,1.579,0.965,1.024
'0:46.122',5.122,1.025,1.689,1.590,0.978,1.026
'0:46.124',5.125,1.024,1.704,1.600,0.981,1.020
'0:46.126',5.165,1.016,1.705,1.611,0.976,1.009
'0:46.128',5.183,1.003,1.693,1.630,0.972,0.997
'0:46.130',5.202,0.995,1.690,1.659,0.977,0.996
'0:46.132',5.216,0.996,1.703,1.690,0.988,1.001
'0:46.134',5.238,1.002,1.718,1.714,1.001,1.005
'0:46.136',5.261,1.002,1.727,1.726,1.006,1.001
'0:46.138',5.279,0.996,1.734,1.733,1.005,0.991
'0:46.140',5.295,0.987,1.748,1.740,1.006,0.985
'0:46.142',5.343,0.984,1.766,1.753,1.016,0.986
'0:46.144',5.383,0.993,1.788,1.774,1.038,1.002
'0:46.146',5.394,1.016,1.814,1.805,1.066,1.030
'0:46.148',5.409,1.046,1.839,1.838,1.089,1.059
'0:46.150',5.434,1.071,1.853,1.864,1.101,1.080
'0:46.152',5.462,1.086,1.857,1.876,1.106,1.089
'0:46.154',5.470,1.089,1.857,1.875,1.107,1.090
'0:46.156',5.484,1.088,1.856,1.871,1.106,1.086
'0:46.158',5.503,1.084,1.854,1.881,1.107,1.086
'0:46.160',5.516,1.086,1.854,1.904,1.111,1.091
'0:46.162',5.529,1.096,1.862,1.934,1.121,1.102
'0:46.164',5.550,1.109,1.878,1.967,1.136,1.117
'0:46.166',5.566,1.124,1.898,2.003,1.154,1.134
'0:46.168',5.579,1.143,1.918,2.043,1.171,1.151
'0:46.170',5.569,1.157,1.931,2.077,1.180,1.159
'0:46.172',5.588,1.156,1.928,2.107,1.179,1.148
'0:46.174',5.594,1.140,1.911,2.130,1.167,1.126
'0:46.176',5.596,1.114,1.890,2.142,1.152,1.100
'0:46.178',5.607,1.088,1.875,2.146,1.137,1.078
'0:46.180',5.601,1.069,1.869,2.144,1.127,1.065
'0:46.182',5.621,1.063,1.868,2.144,1.130,1.067
'0:46.184',5.634,1.075,1.877,2.152,1.143,1.087
'0:46.186',5.644,1.103,1.899,2.178,1.163,1.120
'0:46.188',5.671,1.139,1.929,2.219,1.181,1.155
'0:46.190',5.692,1.170,1.959,2.262,1.194,1.182
'0:46.192',5.706,1.189,1.979,2.286,1.199,1.193
'0:46.194',5.723,1.192,1.986,2.289,1.195,1.189
'0:46.196',5.745,1.182,1.986,2.279,1.185,1.175
'0:46.198',5.761,1.169,1.981,2.258,1.175,1.165
'0:46.200',5.774,1.165,1.979,2.237,1.176,1.166
'0:46.202',5.790,1.171,1.984,2.236,1.188,1.177
'0:46.204',5.790,1.190,1.997,2.258,1.207,1.199
'0:46.206',5.788,1.211,2.016,2.288,1.225,1.219
'0:46.208',5.774,1.226,2.030,2.311,1.234,1.230
'0:46.210',5.763,1.229,2.029,2.326,1.232,1.222
'0:46.212',5.758,1.213,2.006,2.336,1.222,1.198
'0:46.214',5.755,1.182,1.967,2.343,1.207,1.165
'0:46.216',5.776,1.149,1.933,2.349,1.190,1.138
'0:46.218',5.780,1.130,1.923,2.359,1.181,1.129
'0:46.220',5.778,1.134,1.942,2.379,1.185,1.141
'0:46.222',5.763,1.151,1.976,2.408,1.197,1.160
'0:46.224',5.749,1.165,1.995,2.438,1.208,1.171
'0:46.226',5.757,1.168,1.992,2.460,1.209,1.168
'0:46.228',5.763,1.164,1.979,2.473,1.202,1.163
'0:46.230',5.770,1.164,1.966,2.481,1.192,1.164
'0:46.232',5.773,1.170,1.959,2.486,1.183,1.171
'0:46.234',5.749,1.176,1.950,2.485,1.175,1.179
'0:46.236',5.724,1.181,1.935,2.478,1.169,1.185
'0:46.238',5.698,1.187,1.912,2.471,1.161,1.187
'0:46.240',5.674,1.188,1.885,2.456,1.147,1.186
'0:46.242',5.666,1.186,1.860,2.435,1.130,1.181
'0:46.244',5.645,1.179,1.838,2.420,1.112,1.174
'0:46.246',5.643,1.172,1.821,2.423,1.100,1.170
'0:46.248',5.655,1.170,1.812,2.446,1.098,1.171
'0:46.250',5.649,1.178,1.824,2.477,1.109,1.188
'0:46.252',5.652,1.201,1.850,2.506,1.143,1.212
'0:46.254',5.658,1.224,1.875,2.526,1.207,1.230
'0:46.256',5.661,1.231,1.885,2.540,1.294,1.230
'0:46.258',5.681,1.226,1.883,2.551,1.381,1.222
'0:46.260',5.693,1.219,1.880,2.558,1.442,1.217
'0:46.262',5.696,1.217,1.887,2.564,1.476,1.219
'0:46.264',5.703,1.220,1.897,2.575,1.498,1.221
'0:46.266',5.694,1.222,1.901,2.595,1.518,1.224
'0:46.268',5.679,1.225,1.899,2.619,1.540,1.230
'0:46.270',5.666,1.233,1.897,2.628,1.559,1.238
'0:46.272',5.653,1.241,1.895,2.620,1.570,1.242
'0:46.274',5.623,1.243,1.880,2.598,1.568,1.240
'0:46.276',5.628,1.233,1.851,2.574,1.556,1.226
'0:46.278',5.614,1.217,1.821,2.564,1.542,1.211
'0:46.280',5.606,1.205,1.808,2.571,1.537,1.203
'0:46.282',5.608,1.203,1.818,2.584,1.539,1.206
'0:46.284',5.598,1.209,1.836,2.593,1.544,1.212
'0:46.286',5.588,1.212,1.850,2.599,1.547,1.214
'0:46.288',5.580,1.211,1.856,2.608,1.551,1.211
'0:46.290',5.571,1.206,1.854,2.626,1.554,1.202
'0:46.292',5.583,1.195,1.848,2.650,1.556,1.190
'0:46.294',5.575,1.181,1.841,2.672,1.557,1.175
'0:46.296',5.553,1.168,1.834,2.685,1.560,1.162
'0:46.298',5.537,1.158,1.820,2.690,1.561,1.153
'0:46.300',5.509,1.152,1.801,2.691,1.565,1.150
'0:46.302',5.501,1.152,1.786,2.688,1.569,1.152
'0:46.304',5.481,1.156,1.778,2.682,1.576,1.160
'0:46.306',5.454,1.163,1.772,2.680,1.581,1.168
'0:46.308',5.430,1.171,1.764,2.683,1.585,1.174
'0:46.310',5.405,1.174,1.748,2.690,1.585,1.173
'0:46.312',5.397,1.170,1.725,2.702,1.584,1.166
'0:46.314',5.398,1.163,1.707,2.723,1.583,1.161
'0:46.316',5.392,1.160,1.703,2.745,1.585,1.161
'0:46.318',5.367,1.163,1.715,2.755,1.583,1.167
'0:46.320',5.344,1.170,1.726,2.741,1.577,1.174
'0:46.322',5.324,1.177,1.726,2.708,1.570,1.179
'0:46.324',5.300,1.178,1.706,2.677,1.562,1.177
'0:46.326',5.281,1.174,1.679,2.668,1.564,1.171
'0:46.328',5.265,1.169,1.655,2.671,1.569,1.168
'0:46.330',5.241,1.167,1.634,2.667,1.570,1.164
'0:46.332',5.215,1.162,1.613,2.642,1.555,1.156
'0:46.334',5.191,1.149,1.597,2.607,1.526,1.137
'0:46.336',5.170,1.129,1.589,2.579,1.498,1.119
'0:46.338',5.146,1.114,1.592,2.569,1.489,1.112
'0:46.340',5.107,1.111,1.599,2.573,1.495,1.112
'0:46.342',5.020,1.107,1.592,2.573,1.488,1.099
'0:46.344',4.956,1.078,1.548,2.540,1.444,1.049
'0:46.346',4.905,1.010,1.455,2.457,1.355,0.961
'0:46.348',4.870,0.911,1.342,2.336,1.243,0.859
'0:46.350',4.825,0.812,1.256,2.199,1.134,0.771
'0:46.352',4.761,0.730,1.220,2.059,1.032,0.696
'0:46.354',4.712,0.656,1.212,1.907,0.928,0.619
'0:46.356',4.704,0.576,1.205,1.740,0.815,0.536
'0:46.358',4.717,0.499,1.201,1.569,0.715,0.470
'0:46.360',4.827,0.451,1.228,1.421,0.646,0.446
'0:46.362',4.975,0.454,1.315,1.315,0.628,0.476
'0:46.364',5.185,0.516,1.476,1.260,0.672,0.571
'0:46.366',5.408,0.645,1.713,1.259,0.781,0.732
'0:46.368',5.580,0.834,2.013,1.302,0.938,0.943
'0:46.370',5.749,1.057,2.337,1.372,1.105,1.165
'0:46.372',5.864,1.263,2.615,1.461,1.249,1.347
'0:46.374',5.916,1.419,2.779,1.600,1.378,1.476
'0:46.376',5.939,1.523,2.794,1.826,1.516,1.563
'0:46.378',5.988,1.600,2.688,2.144,1.682,1.637
'0:46.380',5.950,1.677,2.539,2.516,1.881,1.724
'0:46.382',5.860,1.775,2.429,2.881,2.090,1.831
'0:46.384',5.699,1.880,2.364,3.172,2.259,1.918
'0:46.386',5.526,1.941,2.301,3.334,2.337,1.941
'0:46.388',5.357,1.923,2.211,3.352,2.308,1.888
'0:46.390',5.197,1.838,2.104,3.255,2.198,1.779
'0:46.392',5.063,1.710,1.991,3.090,2.037,1.637
'0:46.394',4.991,1.557,1.865,2.890,1.847,1.476
'0:46.396',4.901,1.395,1.734,2.681,1.658,1.317
'0:46.398',4.776,1.247,1.613,2.489,1.493,1.183
'0:46.400',4.666,1.128,1.518,2.331,1.361,1.078
'0:46.402',4.593,1.033,1.445,2.210,1.257,0.992
'0:46.404',4.513,0.955,1.386,2.119,1.172,0.922
'0:46.406',4.436,0.895,1.337,2.054,1.108,0.875
'0:46.408',4.367,0.861,1.297,2.020,1.072,0.852
'0:46.410',4.330,0.848,1.264,2.012,1.061,0.845
'0:46.412',4.307,0.842,1.238,2.010,1.057,0.839
'0:46.414',4.282,0.837,1.221,2.001,1.050,0.834
'0:46.416',4.246,0.833,1.212,1.990,1.036,0.827
'0:46.418',4.206,0.823,1.207,1.985,1.017,0.815
'0:46.420',4.177,0.808,1.193,1.982,0.995,0.796
'0:46.422',4.153,0.787,1.172,1.971,0.976,0.775
'0:46.424',4.112,0.769,1.151,1.947,0.961,0.762
'0:46.426',4.076,0.759,1.132,1.919,0.951,0.755
'0:46.428',4.037,0.751,1.111,1.898,0.939,0.743
'0:46.430',4.000,0.734,1.085,1.888,0.923,0.722
'0:46.432',3.963,0.710,1.062,1.880,0.903,0.698
'0:46.434',3.921,0.687,1.045,1.858,0.879,0.677
'0:46.436',3.886,0.668,1.033,1.821,0.851,0.661
'0:46.438',3.837,0.651,1.019,1.777,0.825,0.644
'0:46.440',3.790,0.633,0.998,1.739,0.803,0.623
'0:46.442',3.754,0.614,0.964,1.712,0.789,0.604
'0:46.444',3.718,0.594,0.930,1.693,0.781,0.586
'0:46.446',3.684,0.580,0.901,1.684,0.777,0.575
'0:46.448',3.649,0.571,0.883,1.683,0.775,0.567
'0:46.450',3.613,0.565,0.871,1.682,0.771,0.559
'0:46.452',3.584,0.555,0.865,1.668,0.758,0.548
'0:46.454',3.539,0.541,0.861,1.643,0.738,0.533
'0:46.456',3.509,0.525,0.858,1.614,0.715,0.515
'0:46.458',3.481,0.505,0.845,1.592,0.693,0.493
'0:46.460',3.458,0.481,0.825,1.572,0.668,0.469
'0:46.462',3.424,0.458,0.803,1.551,0.644,0.450
'0:46.464',3.383,0.442,0.788,1.527,0.625,0.438
'0:46.466',3.335,0.433,0.775,1.499,0.611,0.431
'0:46.468',3.292,0.427,0.754,1.464,0.598,0.424
'0:46.470',3.252,0.418,0.721,1.424,0.580,0.411
'0:46.472',3.211,0.405,0.686,1.392,0.566,0.396
'0:46.474',3.178,0.389,0.661,1.381,0.560,0.382
'0:46.476',3.133,0.376,0.648,1.381,0.559,0.369
'0:46.478',3.111,0.362,0.640,1.372,0.552,0.355
'0:46.480',3.072,0.349,0.632,1.349,0.539,0.343
'0:46.482',3.033,0.340,0.624,1.322,0.524,0.337
'0:46.484',3.006,0.337,0.618,1.305,0.516,0.337
'0:46.486',2.971,0.341,0.611,1.302,0.518,0.342
'0:46.488',2.925,0.342,0.596,1.310,0.518,0.337
'0:46.490',2.859,0.328,0.566,1.311,0.504,0.312
'0:46.492',2.825,0.286,0.519,1.297,0.468,0.258
'0:46.494',2.791,0.220,0.466,1.272,0.415,0.188
'0:46.496',2.760,0.153,0.431,1.242,0.363,0.125
'0:46.498',2.716,0.102,0.423,1.212,0.324,0.087
'0:46.500',2.679,0.077,0.429,1.175,0.301,0.072
'0:46.502',2.639,0.072,0.434,1.129,0.290,0.075
'0:46.504',2.612,0.082,0.432,1.086,0.289,0.090
'0:46.506',2.597,0.102,0.425,1.059,0.303,0.116
'0:46.508',2.592,0.133,0.420,1.045,0.328,0.150
'0:46.510',2.571,0.167,0.423,1.021,0.349,0.180
'0:46.512',2.533,0.188,0.426,0.981,0.346,0.191
'0:46.514',2.493,0.186,0.416,0.939,0.321,0.177
'0:46.516',2.464,0.161,0.393,0.909,0.286,0.147
'0:46.518',2.429,0.129,0.366,0.889,0.254,0.114
'0:46.520',2.394,0.099,0.345,0.873,0.230,0.086
'0:46.522',2.357,0.074,0.329,0.858,0.215,0.063
'0:46.524',2.319,0.055,0.317,0.847,0.209,0.048
'0:46.526',2.284,0.044,0.303,0.841,0.211,0.042
'0:46.528',2.250,0.043,0.292,0.846,0.218,0.048
'0:46.530',2.218,0.052,0.287,0.857,0.225,0.055
'0:46.532',2.195,0.054,0.283,0.865,0.222,0.048
'0:46.534',2.164,0.037,0.275,0.854,0.208,0.024
'0:46.536',2.125,0.008,0.262,0.826,0.186,-0.008
'0:46.538',2.076,-0.024,0.248,0.790,0.166,-0.041
'0:46.540',2.051,-0.054,0.225,0.756,0.149,-0.067
'0:46.542',2.029,-0.077,0.199,0.723,0.136,-0.086
'0:46.544',1.973,-0.093,0.179,0.684,0.121,-0.098
'0:46.546',1.920,-0.105,0.166,0.638,0.102,-0.113
'0:46.548',1.872,-0.127,0.146,0.594,0.077,-0.141
'0:46.550',1.848,-0.157,0.115,0.561,0.054,-0.168
'0:46.552',1.806,-0.181,0.086,0.538,0.038,-0.188
'0:46.554',1.753,-0.197,0.072,0.518,0.024,-0.205
'0:46.556',1.716,-0.213,0.064,0.493,0.006,-0.225
'0:46.558',1.692,-0.233,0.042,0.460,-0.015,-0.243
'0:46.560',1.674,-0.251,0.012,0.420,-0.027,-0.254
'0:46.562',1.659,-0.255,-0.001,0.386,-0.027,-0.252
'0:46.564',1.641,-0.245,0.017,0.365,-0.016,-0.238
'0:46.566',1.632,-0.229,0.052,0.353,-0.006,-0.224
'0:46.568',1.600,-0.220,0.078,0.344,-0.007,-0.222
'0:46.570',1.585,-0.226,0.081,0.331,-0.021,-0.231
'0:46.572',1.582,-0.240,0.069,0.308,-0.046,-0.246
'0:46.574',1.571,-0.252,0.060,0.272,-0.070,-0.256
'0:46.576',1.586,-0.259,0.064,0.230,-0.084,-0.258
'0:46.578',1.580,-0.255,0.079,0.195,-0.088,-0.251
'0:46.580',1.550,-0.245,0.100,0.176,-0.085,-0.241
'0:46.582',1.526,-0.236,0.125,0.166,-0.084,-0.236
'0:46.584',1.507,-0.237,0.141,0.152,-0.091,-0.241
'0:46.586',1.497,-0.244,0.145,0.134,-0.102,-0.248
'0:46.588',1.486,-0.251,0.137,0.119,-0.113,-0.253
'0:46.590',1.468,-0.255,0.127,0.104,-0.121,-0.258
'0:46.592',1.450,-0.258,0.121,0.087,-0.127,-0.263
'0:46.594',1.437,-0.263,0.123,0.066,-0.133,-0.268
'0:46.596',1.406,-0.270,0.129,0.046,-0.143,-0.277
'0:46.598',1.366,-0.283,0.135,0.028,-0.161,-0.293
'0:46.600',1.346,-0.306,0.131,0.002,-0.183,-0.320
'0:46.602',1.319,-0.335,0.117,-0.032,-0.205,-0.348
'0:46.604',1.298,-0.359,0.105,-0.073,-0.221,-0.367
'0:46.606',1.270,-0.370,0.098,-0.110,-0.230,-0.374
'0:46.608',1.262,-0.373,0.095,-0.130,-0.231,-0.372
'0:46.610',1.221,-0.369,0.093,-0.132,-0.228,-0.366
'0:46.612',1.180,-0.364,0.093,-0.123,-0.225,-0.363
'0:46.614',1.130,-0.365,0.086,-0.115,-0.229,-0.367
'0:46.616',1.099,-0.376,0.062,-0.118,-0.245,-0.384
'0:46.618',1.068,-0.397,0.028,-0.138,-0.269,-0.409
'0:46.620',1.020,-0.421,-0.006,-0.167,-0.291,-0.433
'0:46.622',0.998,-0.441,-0.031,-0.185,-0.299,-0.447
'0:46.624',0.946,-0.447,-0.046,-0.182,-0.295,-0.446
'0:46.626',0.897,-0.443,-0.054,-0.166,-0.289,-0.441
'0:46.628',0.848,-0.440,-0.065,-0.147,-0.289,-0.442
'0:46.630',0.788,-0.447,-0.089,-0.134,-0.299,-0.458
'0:46.632',0.753,-0.470,-0.124,-0.129,-0.314,-0.486
'0:46.634',0.709,-0.502,-0.165,-0.128,-0.331,-0.517
'0:46.636',0.666,-0.531,-0.201,-0.127,-0.347,-0.541
'0:46.638',0.611,-0.549,-0.230,-0.128,-0.361,-0.553
'0:46.640',0.557,-0.556,-0.254,-0.143,-0.375,-0.559
'0:46.642',0.497,-0.565,-0.282,-0.170,-0.392,-0.573
'0:46.644',0.454,-0.583,-0.317,-0.200,-0.412,-0.592
'0:46.646',0.409,-0.603,-0.351,-0.219,-0.429,-0.611
'0:46.648',0.372,-0.618,-0.378,-0.228,-0.439,-0.621
'0:46.650',0.337,-0.625,-0.399,-0.226,-0.442,-0.625
'0:46.652',0.298,-0.626,-0.408,-0.217,-0.440,-0.623
'0:46.654',0.245,-0.625,-0.416,-0.206,-0.434,-0.624
'0:46.656',0.189,-0.627,-0.431,-0.200,-0.431,-0.631
'0:46.658',0.152,-0.638,-0.463,-0.205,-0.439,-0.646
'0:46.660',0.107,-0.656,-0.505,-0.222,-0.455,-0.665
'0:46.662',0.066,-0.673,-0.550,-0.244,-0.471,-0.680
'0:46.664',0.032,-0.687,-0.585,-0.260,-0.481,-0.691
'0:46.666',-0.016,-0.699,-0.607,-0.269,-0.490,-0.703
'0:46.668',-0.064,-0.710,-0.618,-0.273,-0.497,-0.713
'0:46.670',-0.111,-0.717,-0.628,-0.269,-0.503,-0.720
'0:46.672',-0.147,-0.722,-0.645,-0.257,-0.507,-0.723
'0:46.674',-0.176,-0.725,-0.668,-0.246,-0.513,-0.727
'0:46.676',-0.197,-0.731,-0.690,-0.244,-0.524,-0.732
'0:46.678',-0.210,-0.737,-0.701,-0.246,-0.539,-0.738
'0:46.680',-0.228,-0.739,-0.701,-0.242,-0.548,-0.740
'0:46.682',-0.251,-0.736,-0.690,-0.232,-0.549,-0.735
'0:46.684',-0.266,-0.732,-0.681,-0.233,-0.546,-0.730
'0:46.686',-0.274,-0.729,-0.674,-0.250,-0.545,-0.727
'0:46.688',-0.287,-0.726,-0.668,-0.266,-0.543,-0.724
'0:46.690',-0.300,-0.722,-0.660,-0.266,-0.537,-0.721
'0:46.692',-0.322,-0.719,-0.652,-0.252,-0.529,-0.718
'0:46.694',-0.347,-0.716,-0.652,-0.236,-0.525,-0.716
