'Elapsed time','ECG','Abdomen_1','Abdomen_2','Abdomen_3','Abdomen_4','Abdomen_5'
'0:48.476',-0.029,-0.045,-0.016,-0.020,-0.016,0.000
'0:48.477',-0.036,-0.017,-0.017,-0.032,-0.031,-0.022
'0:48.478',-0.042,0.010,-0.017,-0.044,-0.043,-0.042
'0:48.479',-0.048,0.032,-0.018,-0.053,-0.052,-0.057
'0:48.480',-0.053,0.048,-0.017,-0.057,-0.058,-0.066
'0:48.481',-0.060,0.057,-0.016,-0.059,-0.058,-0.068
'0:48.482',-0.057,0.056,-0.014,-0.056,-0.053,-0.063
'0:48.483',-0.043,0.047,-0.011,-0.047,-0.045,-0.051
'0:48.484',-0.041,0.031,-0.008,-0.036,-0.033,-0.033
'0:48.485',-0.052,0.009,-0.005,-0.023,-0.019,-0.011
'0:48.486',-0.057,-0.017,-0.001,-0.009,-0.004,0.013
'0:48.487',-0.052,-0.044,0.001,0.005,0.011,0.036
'0:48.488',-0.051,-0.070,0.005,0.016,0.024,0.057
'0:48.489',-0.052,-0.091,0.006,0.026,0.033,0.074
'0:48.490',-0.057,-0.106,0.008,0.032,0.038,0.084
'0:48.491',-0.057,-0.115,0.008,0.034,0.039,0.087
'0:48.492',-0.058,-0.115,0.008,0.032,0.036,0.084
'0:48.493',-0.069,-0.108,0.006,0.028,0.028,0.072
'0:48.494',-0.076,-0.094,0.005,0.020,0.017,0.056
'0:48.495',-0.076,-0.074,0.002,0.008,0.004,0.035
'0:48.496',-0.080,-0.050,0.000,-0.005,-0.011,0.013
'0:48.497',-0.084,-0.024,-0.002,-0.016,-0.025,-0.010
'0:48.498',-0.079,0.000,-0.006,-0.026,-0.037,-0.029
'0:48.499',-0.068,0.022,-0.008,-0.034,-0.045,-0.045
'0:48.500',-0.059,0.038,-0.010,-0.038,-0.050,-0.054
'0:48.501',-0.059,0.046,-0.010,-0.038,-0.049,-0.058
'0:48.502',-0.060,0.047,-0.009,-0.034,-0.045,-0.053
'0:48.503',-0.056,0.042,-0.008,-0.027,-0.036,-0.042
'0:48.504',-0.048,0.029,-0.005,-0.016,-0.025,-0.026
'0:48.505',-0.042,0.009,-0.002,-0.003,-0.009,-0.005
'0:48.506',-0.034,-0.016,0.000,0.011,0.006,0.018
'0:48.507',-0.033,-0.043,0.002,0.023,0.021,0.041
'0:48.508',-0.045,-0.070,0.003,0.034,0.035,0.062
'0:48.509',-0.054,-0.094,0.003,0.045,0.044,0.080
'0:48.510',-0.052,-0.113,0.002,0.050,0.050,0.092
'0:48.511',-0.047,-0.126,0.001,0.053,0.051,0.097
'0:48.512',-0.044,-0.129,-0.001,0.051,0.049,0.096
'0:48.513',-0.050,-0.125,-0.004,0.046,0.041,0.088
'0:48.514',-0.053,-0.111,-0.006,0.037,0.031,0.073
'0:48.515',-0.047,-0.092,-0.007,0.027,0.019,0.053
'0:48.516',-0.046,-0.067,-0.008,0.016,0.006,0.031
'0:48.517',-0.047,-0.041,-0.008,0.003,-0.008,0.009
'0:48.518',-0.047,-0.017,-0.008,-0.008,-0.020,-0.013
'0:48.519',-0.046,0.004,-0.009,-0.019,-0.031,-0.030
'0:48.520',-0.044,0.017,-0.012,-0.027,-0.037,-0.043
'0:48.521',-0.045,0.022,-0.017,-0.032,-0.039,-0.049
'0:48.522',-0.052,0.017,-0.021,-0.032,-0.039,-0.049
'0:48.523',-0.060,0.006,-0.027,-0.029,-0.033,-0.042
'0:48.524',-0.064,-0.012,-0.029,-0.022,-0.023,-0.029
'0:48.525',-0.061,-0.035,-0.029,-0.011,-0.011,-0.013
'0:48.526',-0.051,-0.059,-0.026,0.004,0.004,0.008
'0:48.527',-0.045,-0.081,-0.019,0.019,0.019,0.030
'0:48.528',-0.046,-0.101,-0.009,0.034,0.033,0.052
'0:48.529',-0.046,-0.114,0.002,0.049,0.046,0.071
'0:48.530',-0.044,-0.120,0.012,0.060,0.056,0.084
'0:48.531',-0.041,-0.120,0.022,0.066,0.060,0.091
'0:48.532',-0.039,-0.113,0.029,0.069,0.062,0.092
'0:48.533',-0.041,-0.099,0.033,0.065,0.058,0.086
'0:48.534',-0.037,-0.081,0.034,0.057,0.049,0.072
'0:48.535',-0.032,-0.058,0.034,0.045,0.037,0.053
'0:48.536',-0.041,-0.034,0.030,0.030,0.023,0.031
'0:48.537',-0.054,-0.010,0.026,0.012,0.006,0.007
'0:48.538',-0.056,0.013,0.021,-0.005,-0.009,-0.015
'0:48.539',-0.053,0.032,0.015,-0.018,-0.023,-0.033
'0:48.540',-0.050,0.044,0.009,-0.030,-0.033,-0.046
'0:48.541',-0.048,0.050,0.005,-0.038,-0.038,-0.051
'0:48.542',-0.047,0.050,0.001,-0.040,-0.038,-0.049
'0:48.543',-0.047,0.040,-0.002,-0.039,-0.034,-0.040
'0:48.544',-0.045,0.025,-0.005,-0.033,-0.024,-0.025
'0:48.545',-0.047,0.004,-0.006,-0.024,-0.012,-0.007
'0:48.546',-0.050,-0.021,-0.008,-0.013,0.001,0.013
'0:48.547',-0.054,-0.050,-0.009,-0.003,0.014,0.034
'0:48.548',-0.054,-0.076,-0.012,0.006,0.024,0.051
'0:48.549',-0.052,-0.100,-0.015,0.013,0.031,0.063
'0:48.550',-0.056,-0.120,-0.017,0.016,0.035,0.070
'0:48.551',-0.062,-0.132,-0.020,0.016,0.032,0.069
'0:48.552',-0.065,-0.136,-0.023,0.011,0.026,0.064
'0:48.553',-0.068,-0.132,-0.026,0.003,0.016,0.051
'0:48.554',-0.068,-0.120,-0.031,-0.009,0.003,0.033
'0:48.555',-0.061,-0.100,-0.034,-0.021,-0.011,0.013
'0:48.556',-0.056,-0.076,-0.039,-0.034,-0.027,-0.010
'0:48.557',-0.056,-0.049,-0.043,-0.046,-0.040,-0.031
'0:48.558',-0.055,-0.023,-0.045,-0.056,-0.051,-0.049
'0:48.559',-0.052,-0.001,-0.047,-0.064,-0.059,-0.063
'0:48.560',-0.052,0.017,-0.048,-0.067,-0.065,-0.070
'0:48.561',-0.060,0.027,-0.048,-0.066,-0.063,-0.071
'0:48.562',-0.069,0.030,-0.045,-0.062,-0.059,-0.066
'0:48.563',-0.068,0.023,-0.043,-0.053,-0.049,-0.054
'0:48.564',-0.064,0.009,-0.040,-0.042,-0.036,-0.036
'0:48.565',-0.063,-0.012,-0.034,-0.027,-0.021,-0.015
'0:48.566',-0.059,-0.035,-0.031,-0.012,-0.005,0.008
'0:48.567',-0.053,-0.059,-0.027,0.004,0.013,0.033
'0:48.568',-0.051,-0.082,-0.023,0.017,0.027,0.054
'0:48.569',-0.041,-0.102,-0.020,0.029,0.037,0.071
'0:48.570',-0.027,-0.115,-0.017,0.037,0.045,0.083
'0:48.571',-0.018,-0.121,-0.016,0.041,0.047,0.087
'0:48.572',-0.012,-0.120,-0.016,0.040,0.045,0.084
'0:48.573',-0.007,-0.112,-0.017,0.034,0.036,0.072
'0:48.574',-0.005,-0.096,-0.019,0.025,0.025,0.056
'0:48.575',0.002,-0.076,-0.023,0.012,0.011,0.034
'0:48.576',0.009,-0.051,-0.026,-0.001,-0.004,0.010
'0:48.577',0.011,-0.026,-0.029,-0.014,-0.019,-0.013
'0:48.578',0.012,-0.003,-0.033,-0.026,-0.032,-0.034
'0:48.579',0.009,0.017,-0.036,-0.037,-0.042,-0.050
'0:48.580',0.004,0.030,-0.040,-0.044,-0.049,-0.060
'0:48.581',-0.002,0.037,-0.041,-0.047,-0.049,-0.065
'0:48.582',-0.006,0.036,-0.043,-0.046,-0.048,-0.060
'0:48.583',-0.006,0.029,-0.043,-0.040,-0.039,-0.050
'0:48.584',-0.011,0.013,-0.043,-0.031,-0.027,-0.033
'0:48.585',-0.029,-0.007,-0.042,-0.020,-0.014,-0.011
'0:48.586',-0.040,-0.030,-0.041,-0.007,0.002,0.013
'0:48.587',-0.040,-0.055,-0.038,0.006,0.017,0.038
'0:48.588',-0.041,-0.078,-0.036,0.019,0.031,0.060
'0:48.589',-0.043,-0.097,-0.033,0.029,0.042,0.077
'0:48.590',-0.046,-0.111,-0.031,0.037,0.049,0.089
'0:48.591',-0.046,-0.117,-0.029,0.039,0.051,0.092
'0:48.592',-0.049,-0.117,-0.030,0.037,0.048,0.088
'0:48.593',-0.059,-0.109,-0.032,0.031,0.040,0.077
'0:48.594',-0.073,-0.095,-0.034,0.021,0.027,0.060
'0:48.595',-0.082,-0.075,-0.038,0.008,0.013,0.038
'0:48.596',-0.081,-0.051,-0.042,-0.007,-0.003,0.013
'0:48.597',-0.075,-0.026,-0.047,-0.022,-0.020,-0.011
'0:48.598',-0.069,-0.003,-0.051,-0.035,-0.035,-0.033
'0:48.599',-0.068,0.016,-0.056,-0.046,-0.046,-0.051
'0:48.600',-0.075,0.030,-0.059,-0.054,-0.052,-0.063
'0:48.601',-0.081,0.035,-0.061,-0.058,-0.055,-0.067
'0:48.602',-0.080,0.033,-0.062,-0.057,-0.052,-0.065
'0:48.603',-0.074,0.024,-0.062,-0.051,-0.046,-0.053
'0:48.604',-0.073,0.008,-0.060,-0.041,-0.035,-0.036
'0:48.605',-0.077,-0.014,-0.057,-0.028,-0.019,-0.015
'0:48.606',-0.071,-0.039,-0.054,-0.014,-0.003,0.010
'0:48.607',-0.060,-0.065,-0.050,0.001,0.014,0.035
'0:48.608',-0.060,-0.087,-0.046,0.014,0.029,0.058
'0:48.609',-0.066,-0.106,-0.043,0.025,0.042,0.076
'0:48.610',-0.075,-0.118,-0.039,0.032,0.050,0.088
'0:48.611',-0.076,-0.123,-0.036,0.037,0.054,0.094
'0:48.612',-0.067,-0.121,-0.034,0.036,0.053,0.092
'0:48.613',-0.059,-0.109,-0.034,0.032,0.048,0.085
'0:48.614',-0.054,-0.092,-0.034,0.024,0.037,0.070
'0:48.615',-0.047,-0.070,-0.035,0.011,0.025,0.051
'0:48.616',-0.046,-0.043,-0.037,-0.003,0.011,0.029
'0:48.617',-0.052,-0.016,-0.040,-0.017,-0.005,0.006
'0:48.618',-0.056,0.009,-0.043,-0.030,-0.019,-0.016
'0:48.619',-0.057,0.030,-0.048,-0.043,-0.030,-0.033
'0:48.620',-0.046,0.043,-0.050,-0.051,-0.038,-0.046
'0:48.621',-0.036,0.050,-0.054,-0.056,-0.042,-0.053
'0:48.622',-0.027,0.046,-0.054,-0.056,-0.041,-0.053
'0:48.623',-0.021,0.036,-0.055,-0.051,-0.035,-0.045
'0:48.624',-0.019,0.017,-0.054,-0.043,-0.025,-0.032
'0:48.625',-0.027,-0.006,-0.052,-0.031,-0.012,-0.013
'0:48.626',-0.031,-0.033,-0.050,-0.017,0.003,0.010
'0:48.627',-0.034,-0.061,-0.047,-0.005,0.017,0.031
'0:48.628',-0.041,-0.087,-0.044,0.008,0.030,0.053
'0:48.629',-0.049,-0.109,-0.041,0.018,0.041,0.069
'0:48.630',-0.054,-0.122,-0.038,0.024,0.048,0.080
'0:48.631',-0.057,-0.128,-0.036,0.028,0.051,0.086
'0:48.632',-0.056,-0.125,-0.035,0.026,0.048,0.084
'0:48.633',-0.053,-0.114,-0.034,0.021,0.042,0.076
'0:48.634',-0.046,-0.096,-0.036,0.011,0.032,0.060
'0:48.635',-0.044,-0.073,-0.037,0.000,0.019,0.042
'0:48.636',-0.053,-0.046,-0.040,-0.013,0.005,0.021
'0:48.637',-0.058,-0.019,-0.043,-0.026,-0.010,-0.001
'0:48.638',-0.052,0.005,-0.044,-0.037,-0.023,-0.022
'0:48.639',-0.047,0.025,-0.048,-0.048,-0.033,-0.038
'0:48.640',-0.039,0.038,-0.051,-0.054,-0.041,-0.049
'0:48.641',-0.034,0.046,-0.052,-0.058,-0.044,-0.054
'0:48.642',-0.037,0.044,-0.054,-0.057,-0.041,-0.053
'0:48.643',-0.034,0.035,-0.054,-0.054,-0.036,-0.044
'0:48.644',-0.029,0.020,-0.053,-0.046,-0.027,-0.031
'0:48.645',-0.029,-0.001,-0.051,-0.037,-0.016,-0.013
'0:48.646',-0.030,-0.026,-0.050,-0.028,-0.003,0.007
'0:48.647',-0.029,-0.052,-0.048,-0.017,0.009,0.027
'0:48.648',-0.036,-0.078,-0.048,-0.008,0.020,0.046
'0:48.649',-0.044,-0.100,-0.046,-0.001,0.027,0.060
'0:48.650',-0.048,-0.115,-0.045,0.003,0.031,0.070
'0:48.651',-0.045,-0.124,-0.046,0.003,0.033,0.074
'0:48.652',-0.039,-0.124,-0.046,-0.001,0.027,0.071
'0:48.653',-0.037,-0.117,-0.048,-0.008,0.020,0.063
'0:48.654',-0.036,-0.101,-0.048,-0.019,0.008,0.047
'0:48.655',-0.031,-0.080,-0.050,-0.030,-0.005,0.028
'0:48.656',-0.027,-0.055,-0.051,-0.042,-0.020,0.005
'0:48.657',-0.020,-0.028,-0.052,-0.055,-0.035,-0.018
'0:48.658',-0.014,-0.003,-0.052,-0.065,-0.048,-0.040
'0:48.659',-0.019,0.019,-0.054,-0.074,-0.058,-0.057
'0:48.660',-0.034,0.035,-0.054,-0.080,-0.064,-0.068
'0:48.661',-0.036,0.043,-0.054,-0.083,-0.066,-0.072
'0:48.662',-0.029,0.045,-0.053,-0.081,-0.062,-0.069
'0:48.663',-0.021,0.036,-0.051,-0.074,-0.054,-0.059
'0:48.664',-0.020,0.023,-0.048,-0.065,-0.042,-0.042
'0:48.665',-0.026,0.003,-0.043,-0.052,-0.026,-0.020
'0:48.666',-0.027,-0.019,-0.040,-0.037,-0.009,0.005
'0:48.667',-0.017,-0.045,-0.036,-0.023,0.007,0.030
'0:48.668',-0.008,-0.067,-0.032,-0.009,0.021,0.052
'0:48.669',-0.005,-0.089,-0.029,0.002,0.033,0.069
'0:48.670',-0.012,-0.105,-0.027,0.009,0.038,0.081
'0:48.671',-0.019,-0.114,-0.027,0.012,0.039,0.084
'0:48.672',-0.021,-0.117,-0.029,0.010,0.035,0.080
'0:48.673',-0.027,-0.113,-0.032,0.004,0.026,0.069
'0:48.674',-0.039,-0.102,-0.036,-0.006,0.014,0.053
'0:48.675',-0.042,-0.085,-0.039,-0.020,-0.001,0.033
'0:48.676',-0.044,-0.065,-0.043,-0.034,-0.017,0.010
'0:48.677',-0.051,-0.043,-0.046,-0.049,-0.034,-0.013
'0:48.678',-0.057,-0.021,-0.051,-0.063,-0.048,-0.031
'0:48.679',-0.060,-0.004,-0.052,-0.073,-0.058,-0.047
'0:48.680',-0.057,0.010,-0.055,-0.080,-0.064,-0.057
'0:48.681',-0.050,0.016,-0.055,-0.083,-0.065,-0.060
'0:48.682',-0.047,0.015,-0.055,-0.081,-0.060,-0.056
'0:48.683',-0.042,0.007,-0.053,-0.072,-0.051,-0.046
'0:48.684',-0.039,-0.006,-0.050,-0.063,-0.038,-0.031
'0:48.685',-0.038,-0.024,-0.046,-0.049,-0.024,-0.010
'0:48.686',-0.031,-0.047,-0.042,-0.035,-0.007,0.013
'0:48.687',-0.031,-0.071,-0.038,-0.021,0.008,0.036
'0:48.688',-0.041,-0.094,-0.034,-0.009,0.021,0.057
'0:48.689',-0.044,-0.114,-0.031,0.001,0.032,0.074
'0:48.690',-0.034,-0.130,-0.029,0.008,0.039,0.086
'0:48.691',-0.024,-0.138,-0.027,0.010,0.041,0.092
'0:48.692',-0.024,-0.140,-0.026,0.009,0.039,0.092
'0:48.693',-0.032,-0.132,-0.026,0.004,0.033,0.085
'0:48.694',-0.029,-0.117,-0.026,-0.005,0.024,0.072
'0:48.695',-0.017,-0.096,-0.027,-0.015,0.012,0.054
'0:48.696',-0.019,-0.071,-0.027,-0.028,-0.002,0.033
'0:48.697',-0.026,-0.045,-0.029,-0.041,-0.016,0.010
'0:48.698',-0.031,-0.021,-0.031,-0.054,-0.029,-0.012
'0:48.699',-0.029,-0.001,-0.033,-0.064,-0.040,-0.030
'0:48.700',-0.029,0.015,-0.035,-0.072,-0.048,-0.044
'0:48.701',-0.046,0.021,-0.037,-0.074,-0.051,-0.051
'0:48.702',-0.069,0.021,-0.039,-0.074,-0.050,-0.052
'0:48.703',-0.076,0.012,-0.039,-0.068,-0.045,-0.044
'0:48.704',-0.075,-0.003,-0.039,-0.058,-0.035,-0.031
'0:48.705',-0.079,-0.023,-0.037,-0.047,-0.022,-0.011
'0:48.706',-0.077,-0.047,-0.034,-0.032,-0.007,0.012
'0:48.707',-0.075,-0.072,-0.032,-0.020,0.007,0.035
'0:48.708',-0.075,-0.096,-0.029,-0.007,0.021,0.057
'0:48.709',-0.072,-0.115,-0.026,0.002,0.032,0.076
'0:48.710',-0.070,-0.129,-0.025,0.008,0.038,0.086
'0:48.711',-0.071,-0.136,-0.024,0.010,0.041,0.092
'0:48.712',-0.075,-0.136,-0.024,0.008,0.039,0.090
'0:48.713',-0.085,-0.128,-0.025,0.003,0.033,0.082
'0:48.714',-0.087,-0.113,-0.026,-0.006,0.022,0.068
'0:48.715',-0.082,-0.092,-0.027,-0.016,0.010,0.051
'0:48.716',-0.078,-0.067,-0.029,-0.027,-0.003,0.031
'0:48.717',-0.077,-0.039,-0.030,-0.037,-0.016,0.011
'0:48.718',-0.072,-0.015,-0.032,-0.048,-0.028,-0.008
'0:48.719',-0.061,0.007,-0.033,-0.054,-0.037,-0.022
'0:48.720',-0.051,0.023,-0.033,-0.059,-0.042,-0.032
'0:48.721',-0.047,0.031,-0.033,-0.060,-0.043,-0.036
'0:48.722',-0.051,0.031,-0.033,-0.056,-0.039,-0.033
'0:48.723',-0.051,0.023,-0.031,-0.048,-0.032,-0.022
'0:48.724',-0.049,0.007,-0.029,-0.037,-0.019,-0.006
'0:48.725',-0.051,-0.015,-0.026,-0.023,-0.004,0.016
'0:48.726',-0.055,-0.039,-0.023,-0.008,0.014,0.042
'0:48.727',-0.056,-0.065,-0.018,0.009,0.032,0.071
'0:48.728',-0.062,-0.089,-0.012,0.025,0.050,0.099
'0:48.729',-0.071,-0.107,-0.006,0.039,0.067,0.125
'0:48.730',-0.074,-0.119,0.000,0.051,0.081,0.148
'0:48.731',-0.077,-0.123,0.009,0.062,0.092,0.165
'0:48.732',-0.088,-0.117,0.016,0.069,0.101,0.176
'0:48.733',-0.103,-0.103,0.024,0.072,0.104,0.181
'0:48.734',-0.101,-0.081,0.031,0.072,0.104,0.180
'0:48.735',-0.082,-0.052,0.039,0.070,0.101,0.172
'0:48.736',-0.065,-0.018,0.047,0.066,0.096,0.161
'0:48.737',-0.052,0.019,0.054,0.063,0.091,0.146
'0:48.738',-0.031,0.057,0.064,0.060,0.088,0.131
'0:48.739',-0.002,0.093,0.075,0.061,0.086,0.117
'0:48.740',0.038,0.126,0.087,0.065,0.086,0.107
'0:48.741',0.091,0.155,0.100,0.071,0.091,0.100
'0:48.742',0.153,0.177,0.116,0.081,0.098,0.096
'0:48.743',0.218,0.194,0.130,0.094,0.107,0.093
'0:48.744',0.288,0.205,0.146,0.108,0.116,0.091
'0:48.745',0.365,0.210,0.160,0.122,0.124,0.086
'0:48.746',0.452,0.211,0.172,0.135,0.130,0.079
'0:48.747',0.547,0.212,0.184,0.145,0.132,0.066
'0:48.748',0.636,0.213,0.194,0.154,0.131,0.049
'0:48.749',0.718,0.219,0.203,0.158,0.126,0.027
'0:48.750',0.795,0.229,0.211,0.159,0.116,0.000
'0:48.751',0.883,0.247,0.217,0.158,0.103,-0.033
'0:48.752',0.992,0.271,0.223,0.151,0.088,-0.069
'0:48.753',1.105,0.302,0.229,0.141,0.068,-0.112
'0:48.754',1.202,0.338,0.231,0.128,0.043,-0.158
'0:48.755',1.296,0.379,0.232,0.110,0.017,-0.211
'0:48.756',1.388,0.421,0.231,0.090,-0.014,-0.268
'0:48.757',1.481,0.462,0.228,0.066,-0.048,-0.328
'0:48.758',1.575,0.500,0.221,0.041,-0.082,-0.390
'0:48.759',1.662,0.530,0.212,0.015,-0.117,-0.452
'0:48.760',1.740,0.552,0.201,-0.011,-0.152,-0.513
'0:48.761',1.807,0.565,0.187,-0.034,-0.183,-0.566
'0:48.762',1.864,0.568,0.175,-0.054,-0.211,-0.614
'0:48.763',1.911,0.561,0.161,-0.070,-0.234,-0.652
'0:48.764',1.924,0.541,0.147,-0.081,-0.251,-0.677
'0:48.765',1.902,0.512,0.133,-0.089,-0.262,-0.691
'0:48.766',1.866,0.474,0.119,-0.093,-0.266,-0.691
'0:48.767',1.807,0.426,0.104,-0.094,-0.264,-0.677
'0:48.768',1.721,0.372,0.087,-0.094,-0.258,-0.651
'0:48.769',1.635,0.315,0.070,-0.094,-0.249,-0.615
'0:48.770',1.563,0.256,0.052,-0.095,-0.237,-0.572
'0:48.771',1.497,0.201,0.032,-0.099,-0.227,-0.526
'0:48.772',1.416,0.152,0.011,-0.105,-0.219,-0.481
'0:48.773',1.312,0.110,-0.009,-0.113,-0.213,-0.439
'0:48.774',1.204,0.078,-0.029,-0.124,-0.211,-0.404
'0:48.775',1.102,0.054,-0.050,-0.137,-0.212,-0.376
'0:48.776',0.990,0.039,-0.068,-0.151,-0.216,-0.354
'0:48.777',0.881,0.029,-0.086,-0.165,-0.220,-0.339
'0:48.778',0.770,0.023,-0.100,-0.177,-0.222,-0.324
'0:48.779',0.651,0.019,-0.112,-0.186,-0.222,-0.309
'0:48.780',0.539,0.012,-0.120,-0.191,-0.218,-0.292
'0:48.781',0.433,0.004,-0.124,-0.189,-0.208,-0.270
'0:48.782',0.321,-0.007,-0.124,-0.181,-0.192,-0.243
'0:48.783',0.219,-0.023,-0.121,-0.168,-0.170,-0.210
'0:48.784',0.128,-0.044,-0.116,-0.150,-0.146,-0.172
'0:48.785',0.049,-0.067,-0.109,-0.128,-0.118,-0.131
'0:48.786',0.003,-0.093,-0.101,-0.105,-0.091,-0.090
'0:48.787',-0.009,-0.118,-0.093,-0.084,-0.065,-0.051
'0:48.788',-0.011,-0.141,-0.086,-0.064,-0.042,-0.016
'0:48.789',-0.005,-0.160,-0.079,-0.047,-0.024,0.013
'0:48.790',-0.004,-0.170,-0.073,-0.034,-0.010,0.035
'0:48.791',-0.007,-0.174,-0.068,-0.025,-0.002,0.047
'0:48.792',-0.009,-0.170,-0.064,-0.022,0.001,0.053
'0:48.793',-0.012,-0.157,-0.060,-0.022,-0.003,0.047
'0:48.794',-0.012,-0.138,-0.059,-0.026,-0.010,0.036
'0:48.795',-0.006,-0.115,-0.058,-0.034,-0.021,0.019
'0:48.796',-0.007,-0.089,-0.058,-0.045,-0.034,0.000
'0:48.797',-0.011,-0.062,-0.058,-0.055,-0.046,-0.020
'0:48.798',-0.009,-0.038,-0.059,-0.066,-0.058,-0.038
'0:48.799',-0.011,-0.016,-0.059,-0.074,-0.067,-0.051
'0:48.800',-0.020,-0.001,-0.058,-0.079,-0.071,-0.060
'0:48.801',-0.024,0.008,-0.057,-0.081,-0.072,-0.060
'0:48.802',-0.023,0.009,-0.054,-0.079,-0.068,-0.056
'0:48.803',-0.020,0.002,-0.051,-0.072,-0.059,-0.043
'0:48.804',-0.019,-0.011,-0.048,-0.062,-0.047,-0.026
'0:48.805',-0.016,-0.031,-0.044,-0.050,-0.032,-0.004
'0:48.806',-0.010,-0.055,-0.042,-0.036,-0.016,0.019
'0:48.807',-0.012,-0.082,-0.041,-0.024,-0.003,0.042
'0:48.808',-0.022,-0.108,-0.040,-0.012,0.011,0.063
'0:48.809',-0.025,-0.131,-0.041,-0.003,0.019,0.080
'0:48.810',-0.022,-0.149,-0.042,0.003,0.025,0.092
'0:48.811',-0.022,-0.160,-0.043,0.005,0.025,0.097
'0:48.812',-0.027,-0.163,-0.044,0.002,0.021,0.096
'0:48.813',-0.035,-0.156,-0.046,-0.005,0.014,0.088
'0:48.814',-0.036,-0.143,-0.048,-0.014,0.003,0.074
'0:48.815',-0.026,-0.122,-0.049,-0.025,-0.009,0.056
'0:48.816',-0.020,-0.096,-0.050,-0.036,-0.023,0.035
'0:48.817',-0.019,-0.067,-0.049,-0.046,-0.036,0.013
'0:48.818',-0.012,-0.038,-0.049,-0.054,-0.046,-0.008
'0:48.819',-0.005,-0.012,-0.047,-0.060,-0.053,-0.024
'0:48.820',0.001,0.008,-0.045,-0.063,-0.056,-0.036
'0:48.821',0.004,0.021,-0.043,-0.060,-0.056,-0.040
'0:48.822',0.003,0.026,-0.040,-0.056,-0.050,-0.038
'0:48.823',0.009,0.023,-0.036,-0.046,-0.041,-0.028
'0:48.824',0.014,0.011,-0.032,-0.034,-0.028,-0.012
'0:48.825',0.011,-0.009,-0.029,-0.021,-0.013,0.010
'0:48.826',0.006,-0.033,-0.026,-0.006,0.003,0.033
'0:48.827',0.002,-0.060,-0.024,0.008,0.017,0.056
'0:48.828',0.002,-0.086,-0.023,0.019,0.030,0.077
'0:48.829',0.008,-0.109,-0.024,0.028,0.039,0.094
'0:48.830',0.010,-0.126,-0.024,0.034,0.045,0.105
'0:48.831',0.006,-0.136,-0.025,0.036,0.046,0.109
'0:48.832',0.006,-0.136,-0.026,0.034,0.043,0.106
'0:48.833',0.012,-0.128,-0.027,0.028,0.036,0.097
'0:48.834',0.018,-0.113,-0.028,0.020,0.026,0.083
'0:48.835',0.022,-0.090,-0.029,0.009,0.015,0.065
'0:48.836',0.021,-0.065,-0.031,-0.003,0.003,0.045
'0:48.837',0.018,-0.036,-0.032,-0.014,-0.010,0.025
'0:48.838',0.021,-0.011,-0.033,-0.025,-0.021,0.007
'0:48.839',0.021,0.011,-0.033,-0.034,-0.029,-0.008
'0:48.840',0.009,0.027,-0.033,-0.039,-0.034,-0.016
'0:48.841',-0.007,0.036,-0.032,-0.040,-0.034,-0.019
'0:48.842',-0.010,0.036,-0.031,-0.038,-0.030,-0.016
'0:48.843',-0.001,0.030,-0.029,-0.032,-0.021,-0.008
'0:48.844',-0.002,0.016,-0.026,-0.022,-0.009,0.006
'0:48.845',-0.010,-0.004,-0.022,-0.010,0.003,0.023
'0:48.846',-0.011,-0.027,-0.018,0.003,0.017,0.042
'0:48.847',-0.001,-0.052,-0.016,0.017,0.031,0.062
'0:48.848',0.009,-0.076,-0.012,0.029,0.042,0.079
'0:48.849',0.012,-0.096,-0.011,0.038,0.051,0.094
'0:48.850',0.012,-0.111,-0.009,0.043,0.056,0.103
'0:48.851',0.008,-0.120,-0.009,0.045,0.056,0.106
'0:48.852',0.004,-0.122,-0.011,0.043,0.052,0.102
'0:48.853',0.001,-0.117,-0.014,0.035,0.042,0.091
'0:48.854',-0.002,-0.105,-0.017,0.023,0.031,0.076
'0:48.855',-0.007,-0.088,-0.023,0.010,0.016,0.056
'0:48.856',-0.016,-0.067,-0.027,-0.006,0.000,0.034
'0:48.857',-0.024,-0.045,-0.030,-0.020,-0.015,0.011
'0:48.858',-0.026,-0.022,-0.033,-0.033,-0.027,-0.008
'0:48.859',-0.027,-0.003,-0.034,-0.044,-0.037,-0.022
'0:48.860',-0.024,0.012,-0.033,-0.050,-0.042,-0.031
'0:48.861',-0.019,0.021,-0.033,-0.052,-0.043,-0.034
'0:48.862',-0.018,0.023,-0.031,-0.049,-0.039,-0.029
'0:48.863',-0.019,0.016,-0.027,-0.043,-0.030,-0.019
'0:48.864',-0.019,0.003,-0.024,-0.032,-0.018,-0.003
'0:48.865',-0.019,-0.016,-0.020,-0.020,-0.004,0.017
'0:48.866',-0.015,-0.039,-0.016,-0.006,0.013,0.038
'0:48.867',-0.016,-0.065,-0.012,0.009,0.027,0.060
'0:48.868',-0.022,-0.089,-0.009,0.022,0.040,0.078
'0:48.869',-0.017,-0.110,-0.007,0.031,0.049,0.092
'0:48.870',-0.007,-0.126,-0.006,0.038,0.054,0.102
'0:48.871',-0.001,-0.134,-0.006,0.040,0.054,0.104
'0:48.872',0.000,-0.136,-0.008,0.038,0.049,0.100
'0:48.873',-0.003,-0.130,-0.012,0.031,0.039,0.088
'0:48.874',0.000,-0.117,-0.016,0.020,0.026,0.071
'0:48.875',0.011,-0.098,-0.021,0.005,0.011,0.049
